Date,Time,Open,High,Low,Close,Volume
2022.01.04,15:15,1826.64,1828.64,1816.79,1817.95,4086
2022.01.04,15:30,1817.59,1827.8,1816.6,1825.56,4825
2022.01.04,15:45,1824.94,1826.38,1822.01,1825.64,3726
2022.01.04,16:00,1825.11,1829.49,1823.9,1824.57,4946
2022.01.04,16:15,1824.14,1825.63,1821.11,1822.18,4835
2022.01.04,16:30,1822.1,1822.74,1818.32,1818.99,4705
2022.01.04,16:45,1818.9,1820.95,1815.41,1817.76,3499
2022.01.04,17:00,1817.95,1820.54,1813.18,1818.08,4226
2022.01.04,17:15,1817.98,1819.4,1812.02,1814.51,3950
2022.01.04,17:30,1815.68,1818.24,1812.51,1814.38,3787
2022.01.04,17:45,1814.33,1817.69,1810.45,1812.12,4110
2022.01.04,18:00,1812.25,1815.45,1810.87,1813.84,3154
2022.01.04,18:15,1813.6,1814.16,1807.05,1808.79,3584
2022.01.04,18:30,1808.63,1811.13,1801.33,1802.3,4238
2022.01.04,18:45,1802.22,1806.75,1800.75,1805.39,4416
2022.01.04,19:00,1805.59,1807.35,1802.91,1806.09,3661
2022.01.04,19:15,1806.77,1811.85,1806.37,1807.11,4189
2022.01.04,19:30,1807.27,1812.04,1806.05,1810.96,4278
2022.01.04,19:45,1810.78,1812.03,1805.86,1807.61,3767
2022.01.04,20:00,1808.21,1810.45,1803.28,1807.16,3393
2022.01.04,20:15,1807.31,1808.37,1801.42,1805.14,3732
2022.01.04,20:30,1805.19,1813.88,1804.09,1812.97,4298
2022.01.04,20:45,1813.23,1817.48,1808.35,1814.98,4167
2022.01.04,21:00,1814.04,1820.19,1813.92,1817.77,5402
2022.01.04,21:15,1818.18,1828.37,1817.24,1826.89,3631
2022.01.04,21:30,1826.41,1831.1,1823.67,1830.24,4599
2022.01.04,21:45,1830.15,1834.37,1829.21,1833.43,5060
2022.01.04,22:00,1833.61,1835.84,1829.23,1829.72,4390
2022.01.04,22:15,1829.82,1835.3,1829.62,1834.82,3937
2022.01.04,22:30,1834.36,1836.1,1829.12,1831.31,3686
2022.01.04,22:45,1831.29,1834.04,1827.53,1828.93,4109
2022.01.04,23:00,1829.51,1831.64,1825.1,1825.85,4585
2022.01.04,23:15,1825.84,1827.32,1820.51,1821.13,3724
2022.01.04,23:30,1820.91,1821.77,1816.54,1817.39,3798
2022.01.04,23:45,1818.61,1819.65,1814.06,1818.15,3332
2022.01.05,00:00,1817.6,1824.3,1816.76,1821.23,4443
2022.01.05,00:15,1821.38,1823.8,1817.56,1820.45,4652
2022.01.05,00:30,1821.07,1826.77,1818.52,1826.48,4579
2022.01.05,00:45,1826.2,1828.5,1821.9,1822.95,3977
2022.01.05,01:00,1822.53,1827.06,1821.24,1825.1,3896
2022.01.05,01:15,1825.8,1830.08,1824.2,1828.56,4476
2022.01.05,01:30,1828.99,1832.3,1827.76,1828.34,2936
2022.01.05,01:45,1829.1,1833.4,1827.49,1830.22,4291
2022.01.05,02:00,1830.34,1832.98,1828.34,1829.63,4167
2022.01.05,02:15,1829.39,1835.48,1828.2,1834.28,3527
2022.01.05,02:30,1834.18,1838.74,1833.14,1836.66,4633
2022.01.05,02:45,1836.96,1842.41,1835.1,1841.36,3258
2022.01.05,03:00,1841.39,1845.09,1840.08,1841.42,3423
2022.01.05,03:15,1842.16,1843.03,1837.54,1840.02,4382
2022.01.05,03:30,1839.92,1840.97,1835.64,1840.75,4462
2022.01.05,03:45,1840.6,1841.85,1832.0,1837.27,3231
2022.01.05,04:00,1838.15,1838.86,1832.06,1837.05,4606
2022.01.05,04:15,1837.42,1840.45,1832.93,1835.25,3960
2022.01.05,04:30,1834.6,1839.72,1833.46,1838.49,3962
2022.01.05,04:45,1838.27,1842.76,1834.94,1836.92,5211
2022.01.05,05:00,1837.14,1839.15,1835.44,1837.1,3358
2022.01.05,05:15,1836.78,1838.21,1832.46,1832.58,3328
2022.01.05,05:30,1832.11,1834.24,1825.46,1828.3,3569
2022.01.05,05:45,1829.11,1834.51,1827.6,1831.98,3786
2022.01.05,06:00,1831.52,1839.8,1830.41,1836.81,5141
2022.01.05,06:15,1836.97,1839.08,1834.4,1837.45,3923
2022.01.05,06:30,1836.68,1838.54,1831.19,1831.93,3749
2022.01.05,06:45,1832.56,1837.51,1829.99,1832.9,3284
2022.01.05,07:00,1832.55,1832.8,1826.67,1827.95,3843
2022.01.05,07:15,1827.73,1829.88,1824.38,1825.25,4651
2022.01.05,07:30,1825.26,1826.24,1821.21,1823.51,4338
2022.01.05,07:45,1822.92,1825.62,1820.35,1823.43,2717
2022.01.05,08:00,1823.35,1824.8,1817.92,1821.82,3786
2022.01.05,08:15,1821.67,1824.75,1817.1,1821.56,4435
2022.01.05,08:30,1820.88,1821.22,1814.24,1815.7,3266
2022.01.05,08:45,1815.02,1817.55,1811.95,1813.1,3843
2022.01.05,09:00,1813.97,1815.15,1808.09,1811.96,4955
2022.01.05,09:15,1813.06,1814.06,1809.41,1812.35,3642
2022.01.05,09:30,1812.75,1814.57,1810.0,1811.78,2973
2022.01.05,09:45,1811.39,1813.98,1809.41,1811.38,3386
2022.01.05,10:00,1812.91,1814.37,1809.73,1811.26,4376
2022.01.05,10:15,1810.8,1813.9,1808.55,1808.56,2801
2022.01.05,10:30,1807.93,1814.01,1807.12,1811.81,3398
2022.01.05,10:45,1811.66,1815.84,1809.35,1815.56,3548
2022.01.05,11:00,1814.94,1815.89,1809.82,1812.63,3734
2022.01.05,11:15,1812.85,1813.37,1808.03,1810.1,4373
2022.01.05,11:30,1810.35,1810.72,1805.68,1805.82,4506
2022.01.05,11:45,1804.83,1807.91,1799.7,1800.11,3819
2022.01.05,12:00,1800.87,1805.07,1798.7,1802.45,3908
2022.01.05,12:15,1802.21,1804.72,1799.33,1801.78,3871
2022.01.05,12:30,1802.06,1802.56,1795.85,1796.28,4497
2022.01.05,12:45,1795.61,1797.05,1791.99,1793.62,4831
2022.01.05,13:00,1794.09,1794.7,1790.39,1792.45,3598
2022.01.05,13:15,1792.09,1797.11,1791.46,1793.6,3835
2022.01.05,13:30,1794.47,1800.6,1792.18,1798.72,3833
2022.01.05,13:45,1798.44,1800.16,1791.12,1794.06,4337
2022.01.05,14:00,1793.73,1795.85,1789.81,1791.35,3655
2022.01.05,14:15,1792.55,1796.02,1789.68,1795.29,4160
2022.01.05,14:30,1796.17,1798.83,1792.85,1794.1,4306
2022.01.05,14:45,1794.43,1798.67,1790.89,1793.76,3293
2022.01.05,15:00,1793.71,1800.63,1792.32,1799.74,3861
2022.01.05,15:15,1799.17,1800.52,1793.68,1794.12,3338
2022.01.05,15:30,1794.28,1796.79,1789.77,1790.39,4051
2022.01.05,15:45,1790.35,1793.22,1788.57,1789.97,4269
2022.01.05,16:00,1790.21,1795.32,1789.09,1793.37,4013
2022.01.05,16:15,1792.66,1796.15,1790.84,1794.37,4060
2022.01.05,16:30,1794.36,1799.61,1793.53,1796.11,4360
2022.01.05,16:45,1796.03,1796.4,1790.24,1792.66,4692
2022.01.05,17:00,1793.89,1794.5,1788.94,1791.45,4365
2022.01.05,17:15,1790.66,1791.97,1785.7,1788.75,3874
2022.01.05,17:30,1788.64,1790.88,1785.13,1786.0,3887
2022.01.05,17:45,1785.89,1790.56,1785.17,1786.67,4051
2022.01.05,18:00,1787.07,1791.06,1784.81,1788.78,4237
2022.01.05,18:15,1788.77,1796.27,1788.31,1794.02,4698
2022.01.05,18:30,1793.97,1795.62,1788.6,1788.95,4217
2022.01.05,18:45,1788.04,1789.12,1783.69,1787.6,3955
2022.01.05,19:00,1787.77,1792.22,1787.66,1789.0,4103
2022.01.05,19:15,1789.0,1793.61,1787.03,1790.24,4205
2022.01.05,19:30,1789.96,1795.51,1787.43,1794.01,3518
2022.01.05,19:45,1794.44,1797.72,1790.44,1791.19,3683
2022.01.05,20:00,1791.28,1793.1,1786.66,1789.34,3916
2022.01.05,20:15,1788.09,1789.67,1786.23,1787.16,4168
2022.01.05,20:30,1786.4,1790.87,1784.96,1785.61,3940
2022.01.05,20:45,1785.98,1787.68,1780.75,1782.42,4329
2022.01.05,21:00,1782.42,1783.75,1776.72,1778.84,3877
2022.01.05,21:15,1779.55,1781.28,1774.6,1778.25,4388
2022.01.05,21:30,1777.71,1780.69,1776.02,1777.11,4371
2022.01.05,21:45,1776.98,1778.33,1770.49,1775.63,4880
2022.01.05,22:00,1776.23,1776.64,1770.39,1771.22,4904
2022.01.05,22:15,1771.86,1776.09,1769.67,1774.43,4779
2022.01.05,22:30,1773.19,1775.78,1769.07,1773.78,3587
2022.01.05,22:45,1774.23,1776.07,1770.69,1770.9,4685
2022.01.05,23:00,1772.02,1773.13,1767.57,1769.88,4275
2022.01.05,23:15,1770.19,1776.84,1768.69,1772.23,4705
2022.01.05,23:30,1772.13,1775.32,1769.51,1774.46,4335
2022.01.05,23:45,1774.55,1776.95,1773.35,1775.52,3753
2022.01.06,00:00,1776.33,1779.4,1772.97,1776.41,4041
2022.01.06,00:15,1776.6,1785.49,1775.17,1783.21,3902
2022.01.06,00:30,1783.42,1784.88,1778.6,1781.25,4210
2022.01.06,00:45,1782.08,1783.59,1776.72,1776.72,4321
2022.01.06,01:00,1775.71,1778.43,1773.86,1776.77,4064
2022.01.06,01:15,1777.15,1782.47,1776.49,1777.39,4644
2022.01.06,01:30,1777.7,1780.24,1773.72,1778.1,4322
2022.01.06,01:45,1777.74,1779.84,1772.63,1779.48,4005
2022.01.06,02:00,1779.76,1781.31,1774.2,1776.05,4497
2022.01.06,02:15,1775.9,1780.1,1774.17,1778.68,4268
2022.01.06,02:30,1779.07,1782.03,1776.28,1781.87,4203
2022.01.06,02:45,1781.12,1785.63,1776.69,1779.15,3971
2022.01.06,03:00,1778.96,1780.57,1773.41,1773.58,3721
2022.01.06,03:15,1773.79,1775.6,1768.77,1774.47,4166
2022.01.06,03:30,1773.52,1779.26,1773.26,1777.18,4415
2022.01.06,03:45,1776.67,1789.29,1776.07,1787.55,4125
2022.01.06,04:00,1788.27,1791.03,1786.12,1787.79,4624
2022.01.06,04:15,1788.06,1791.8,1786.58,1790.49,4624
2022.01.06,04:30,1790.6,1795.83,1788.08,1791.84,3757
2022.01.06,04:45,1791.25,1792.1,1784.86,1785.92,4352
2022.01.06,05:00,1785.13,1787.55,1783.63,1786.05,5638
2022.01.06,05:15,1785.65,1789.19,1783.13,1786.44,3915
2022.01.06,05:30,1786.98,1789.56,1784.63,1786.36,3325
2022.01.06,05:45,1785.8,1791.08,1784.05,1790.92,5123
2022.01.06,06:00,1790.04,1792.23,1784.56,1788.33,4894
2022.01.06,06:15,1788.97,1793.22,1787.38,1789.1,5283
2022.01.06,06:30,1788.79,1790.23,1783.32,1786.64,4543
2022.01.06,06:45,1785.81,1791.53,1785.66,1787.51,3722
2022.01.06,07:00,1787.01,1791.47,1784.45,1790.74,3675
2022.01.06,07:15,1791.2,1794.87,1788.55,1793.22,4904
2022.01.06,07:30,1794.08,1797.37,1791.42,1795.98,4294
2022.01.06,07:45,1796.03,1799.51,1790.73,1792.22,3718
2022.01.06,08:00,1792.43,1796.94,1791.09,1792.2,4390
2022.01.06,08:15,1792.34,1795.41,1789.91,1790.6,5392
2022.01.06,08:30,1790.25,1793.83,1788.51,1790.93,4320
2022.01.06,08:45,1790.49,1792.24,1786.92,1788.36,3761
2022.01.06,09:00,1788.69,1793.39,1787.15,1790.6,4187
2022.01.06,09:15,1790.03,1791.98,1785.67,1787.15,3155
2022.01.06,09:30,1786.53,1792.17,1785.02,1789.29,3922
2022.01.06,09:45,1789.65,1797.27,1788.74,1793.83,4255
2022.01.06,10:00,1793.07,1793.94,1787.41,1789.34,4155
2022.01.06,10:15,1789.43,1793.84,1787.55,1789.25,3650
2022.01.06,10:30,1789.56,1791.21,1788.45,1790.98,3826
2022.01.06,10:45,1790.43,1796.52,1787.96,1794.21,4210
2022.01.06,11:00,1794.74,1798.48,1791.39,1791.57,4528
2022.01.06,11:15,1791.62,1798.6,1790.21,1798.01,4352
2022.01.06,11:30,1797.99,1799.38,1795.45,1797.25,3013
2022.01.06,11:45,1797.61,1799.22,1793.41,1796.68,4656
2022.01.06,12:00,1796.88,1800.05,1795.52,1796.82,4876
2022.01.06,12:15,1796.75,1799.84,1795.74,1797.25,4619
2022.01.06,12:30,1797.43,1803.75,1795.83,1800.22,4175
2022.01.06,12:45,1801.05,1805.67,1800.35,1803.69,4084
2022.01.06,13:00,1804.15,1807.24,1800.62,1803.08,3729
2022.01.06,13:15,1802.84,1805.57,1800.69,1804.97,3911
2022.01.06,13:30,1805.03,1809.69,1803.75,1809.0,3533
2022.01.06,13:45,1809.69,1813.02,1808.51,1811.27,3911
2022.01.06,14:00,1811.07,1815.26,1809.36,1813.28,3950
2022.01.06,14:15,1814.12,1815.92,1808.7,1810.41,3405
2022.01.06,14:30,1810.93,1813.84,1807.43,1809.53,4171
2022.01.06,14:45,1809.49,1813.58,1807.84,1809.19,3569
2022.01.06,15:00,1809.16,1812.51,1806.6,1810.42,4032
2022.01.06,15:15,1810.82,1815.69,1806.05,1813.65,3798
2022.01.06,15:30,1812.63,1823.64,1810.46,1821.41,3306
2022.01.06,15:45,1820.74,1823.85,1817.33,1819.16,4094
2022.01.06,16:00,1818.33,1821.2,1814.47,1815.06,4074
2022.01.06,16:15,1814.58,1816.32,1810.79,1812.18,4399
2022.01.06,16:30,1811.67,1814.43,1810.77,1813.49,3678
2022.01.06,16:45,1813.03,1817.15,1808.38,1809.19,4190
2022.01.06,17:00,1809.44,1812.13,1805.68,1806.72,5001
2022.01.06,17:15,1807.48,1811.2,1803.84,1810.59,3872
2022.01.06,17:30,1810.36,1813.72,1807.14,1807.29,4238
2022.01.06,17:45,1806.92,1809.83,1803.66,1808.85,4081
2022.01.06,18:00,1809.31,1811.43,1805.92,1807.76,3563
2022.01.06,18:15,1808.27,1814.76,1807.83,1812.24,4293
2022.01.06,18:30,1812.51,1816.99,1808.07,1809.22,4469
2022.01.06,18:45,1809.54,1812.61,1806.09,1808.2,4509
2022.01.06,19:00,1808.23,1808.45,1802.81,1805.71,3720
2022.01.06,19:15,1805.22,1806.22,1799.07,1802.23,4073
2022.01.06,19:30,1802.26,1802.8,1796.75,1799.6,4661
2022.01.06,19:45,1799.52,1802.76,1795.53,1798.04,4439
2022.01.06,20:00,1799.35,1802.66,1796.47,1801.44,4280
2022.01.06,20:15,1801.35,1805.62,1799.84,1802.39,3864
2022.01.06,20:30,1801.79,1807.57,1799.19,1805.89,4182
2022.01.06,20:45,1806.27,1808.96,1803.86,1805.85,3200
2022.01.06,21:00,1805.88,1808.72,1802.64,1806.8,5459
2022.01.06,21:15,1807.36,1812.02,1806.8,1809.18,4599
2022.01.06,21:30,1809.14,1813.94,1807.71,1808.58,4555
2022.01.06,21:45,1808.92,1812.34,1803.7,1804.0,3715
2022.01.06,22:00,1803.39,1807.63,1800.78,1807.03,4175
2022.01.06,22:15,1806.96,1809.65,1804.18,1807.31,4163
2022.01.06,22:30,1807.05,1808.67,1802.14,1802.39,4184
2022.01.06,22:45,1802.76,1804.61,1800.2,1802.71,3710
2022.01.06,23:00,1802.03,1806.37,1801.22,1803.3,3882
2022.01.06,23:15,1803.66,1809.28,1802.49,1805.9,4430
2022.01.06,23:30,1806.16,1812.62,1804.46,1809.96,4616
2022.01.06,23:45,1810.81,1813.18,1807.43,1810.32,4036
2022.01.07,00:00,1810.46,1816.26,1807.75,1810.13,3718
2022.01.07,00:15,1810.72,1818.33,1809.98,1814.25,2674
2022.01.07,00:30,1814.31,1819.29,1810.58,1818.26,4077
2022.01.07,00:45,1818.07,1824.26,1814.95,1823.52,4031
2022.01.07,01:00,1823.47,1826.7,1822.01,1823.33,4322
2022.01.07,01:15,1822.64,1823.96,1818.73,1822.5,4442
2022.01.07,01:30,1821.69,1826.81,1820.32,1825.34,4218
2022.01.07,01:45,1825.12,1828.08,1822.02,1826.72,3845
2022.01.07,02:00,1826.35,1829.78,1823.58,1824.76,4326
2022.01.07,02:15,1825.86,1827.96,1822.96,1825.78,3870
2022.01.07,02:30,1825.33,1830.95,1822.8,1828.5,4047
2022.01.07,02:45,1828.4,1830.54,1821.48,1823.07,4060
2022.01.07,03:00,1822.95,1829.36,1820.84,1829.08,4097
2022.01.07,03:15,1829.87,1834.93,1827.71,1834.22,3784
2022.01.07,03:30,1834.18,1835.81,1826.57,1829.7,3388
2022.01.07,03:45,1829.72,1830.18,1824.08,1827.13,3567
2022.01.07,04:00,1827.04,1829.86,1824.26,1828.22,5333
2022.01.07,04:15,1827.48,1829.21,1821.9,1822.44,4092
2022.01.07,04:30,1823.27,1825.0,1818.02,1820.85,3757
2022.01.07,04:45,1820.87,1823.75,1817.47,1820.23,3648
2022.01.07,05:00,1820.17,1821.75,1817.87,1818.01,5319
2022.01.07,05:15,1818.89,1823.41,1818.13,1820.73,3733
2022.01.07,05:30,1820.57,1821.59,1816.83,1819.75,3675
2022.01.07,05:45,1819.58,1821.61,1817.38,1820.23,4060
2022.01.07,06:00,1819.51,1822.26,1816.19,1817.81,2746
2022.01.07,06:15,1818.52,1821.87,1816.07,1820.57,3857
