Date,Time,Open,High,Low,Close,Volume
2022.01.03,21:30,1800.47,1809.04,1798.88,1806.08,8849
2022.01.03,22:00,1806.27,1809.04,1800.68,1808.27,7690
2022.01.03,22:30,1807.79,1809.5,1802.0,1805.15,7399
2022.01.03,23:00,1804.77,1806.84,1800.44,1805.38,7432
2022.01.03,23:30,1805.09,1814.65,1803.27,1813.64,8586
2022.01.04,00:00,1813.97,1821.18,1810.24,1816.48,7245
2022.01.04,00:30,1815.51,1818.51,1810.4,1811.46,9402
2022.01.04,01:00,1811.24,1824.84,1811.01,1822.1,8044
2022.01.04,01:30,1822.13,1830.5,1820.24,1827.1,9022
2022.01.04,02:00,1826.6,1832.29,1825.53,1828.25,6637
2022.01.04,02:30,1827.88,1830.48,1824.39,1825.93,8784
2022.01.04,03:00,1826.38,1831.47,1823.39,1826.82,7833
2022.01.04,03:30,1826.29,1827.76,1821.38,1825.93,8257
2022.01.04,04:00,1826.2,1827.75,1818.0,1821.5,8042
2022.01.04,04:30,1820.94,1830.51,1816.67,1830.47,7613
2022.01.04,05:00,1830.72,1832.31,1821.77,1827.24,8312
2022.01.04,05:30,1826.92,1827.77,1821.03,1825.58,7667
2022.01.04,06:00,1824.8,1830.8,1821.38,1830.35,7068
2022.01.04,06:30,1830.47,1833.76,1825.26,1832.01,8193
2022.01.04,07:00,1832.79,1837.47,1825.72,1828.12,7893
2022.01.04,07:30,1829.12,1830.63,1822.23,1827.6,8837
2022.01.04,08:00,1827.67,1830.26,1823.1,1829.84,7867
2022.01.04,08:30,1829.75,1833.33,1826.61,1829.42,7480
2022.01.04,09:00,1829.54,1830.71,1817.58,1817.86,7536
2022.01.04,09:30,1817.98,1819.23,1812.42,1815.43,8438
2022.01.04,10:00,1815.01,1816.74,1799.35,1801.27,8435
2022.01.04,10:30,1801.43,1803.56,1794.62,1801.65,7587
2022.01.04,11:00,1800.92,1807.72,1797.36,1803.82,7961
2022.01.04,11:30,1804.33,1815.53,1801.05,1814.64,9589
2022.01.04,12:00,1814.21,1815.82,1810.17,1812.39,7203
2022.01.04,12:30,1812.73,1816.06,1809.08,1813.24,9098
2022.01.04,13:00,1812.67,1813.54,1808.21,1808.88,7102
2022.01.04,13:30,1808.98,1819.07,1807.46,1817.07,8760
2022.01.04,14:00,1817.27,1823.56,1815.36,1821.33,7893
2022.01.04,14:30,1820.97,1827.44,1819.25,1826.25,7149
2022.01.04,15:00,1825.62,1828.64,1816.79,1817.95,8355
2022.01.04,15:30,1817.59,1827.8,1816.6,1825.64,8551
2022.01.04,16:00,1825.11,1829.49,1821.11,1822.18,9781
2022.01.04,16:30,1822.1,1822.74,1815.41,1817.76,8204
2022.01.04,17:00,1817.95,1820.54,1812.02,1814.51,8176
2022.01.04,17:30,1815.68,1818.24,1810.45,1812.12,7897
2022.01.04,18:00,1812.25,1815.45,1807.05,1808.79,6738
2022.01.04,18:30,1808.63,1811.13,1800.75,1805.39,8654
2022.01.04,19:00,1805.59,1811.85,1802.91,1807.11,7850
2022.01.04,19:30,1807.27,1812.04,1805.86,1807.61,8045
2022.01.04,20:00,1808.21,1810.45,1801.42,1805.14,7125
2022.01.04,20:30,1805.19,1817.48,1804.09,1814.98,8465
2022.01.04,21:00,1814.04,1828.37,1813.92,1826.89,9033
2022.01.04,21:30,1826.41,1834.37,1823.67,1833.43,9659
2022.01.04,22:00,1833.61,1835.84,1829.23,1834.82,8327
2022.01.04,22:30,1834.36,1836.1,1827.53,1828.93,7795
2022.01.04,23:00,1829.51,1831.64,1820.51,1821.13,8309
2022.01.04,23:30,1820.91,1821.77,1814.06,1818.15,7130
2022.01.05,00:00,1817.6,1824.3,1816.76,1820.45,9095
2022.01.05,00:30,1821.07,1828.5,1818.52,1822.95,8556
2022.01.05,01:00,1822.53,1830.08,1821.24,1828.56,8372
2022.01.05,01:30,1828.99,1833.4,1827.49,1830.22,7227
2022.01.05,02:00,1830.34,1835.48,1828.2,1834.28,7694
2022.01.05,02:30,1834.18,1842.41,1833.14,1841.36,7891
2022.01.05,03:00,1841.39,1845.09,1837.54,1840.02,7805
2022.01.05,03:30,1839.92,1841.85,1832.0,1837.27,7693
2022.01.05,04:00,1838.15,1840.45,1832.06,1835.25,8566
2022.01.05,04:30,1834.6,1842.76,1833.46,1836.92,9173
2022.01.05,05:00,1837.14,1839.15,1832.46,1832.58,6686
2022.01.05,05:30,1832.11,1834.51,1825.46,1831.98,7355
2022.01.05,06:00,1831.52,1839.8,1830.41,1837.45,9064
2022.01.05,06:30,1836.68,1838.54,1829.99,1832.9,7033
2022.01.05,07:00,1832.55,1832.8,1824.38,1825.25,8494
2022.01.05,07:30,1825.26,1826.24,1820.35,1823.43,7055
2022.01.05,08:00,1823.35,1824.8,1817.1,1821.56,8221
2022.01.05,08:30,1820.88,1821.22,1811.95,1813.1,7109
2022.01.05,09:00,1813.97,1815.15,1808.09,1812.35,8597
2022.01.05,09:30,1812.75,1814.57,1809.41,1811.38,6359
2022.01.05,10:00,1812.91,1814.37,1808.55,1808.56,7177
2022.01.05,10:30,1807.93,1815.84,1807.12,1815.56,6946
2022.01.05,11:00,1814.94,1815.89,1808.03,1810.1,8107
2022.01.05,11:30,1810.35,1810.72,1799.7,1800.11,8325
2022.01.05,12:00,1800.87,1805.07,1798.7,1801.78,7779
2022.01.05,12:30,1802.06,1802.56,1791.99,1793.62,9328
2022.01.05,13:00,1794.09,1797.11,1790.39,1793.6,7433
2022.01.05,13:30,1794.47,1800.6,1791.12,1794.06,8170
2022.01.05,14:00,1793.73,1796.02,1789.68,1795.29,7815
2022.01.05,14:30,1796.17,1798.83,1790.89,1793.76,7599
2022.01.05,15:00,1793.71,1800.63,1792.32,1794.12,7199
2022.01.05,15:30,1794.28,1796.79,1788.57,1789.97,8320
2022.01.05,16:00,1790.21,1796.15,1789.09,1794.37,8073
2022.01.05,16:30,1794.36,1799.61,1790.24,1792.66,9052
2022.01.05,17:00,1793.89,1794.5,1785.7,1788.75,8239
2022.01.05,17:30,1788.64,1790.88,1785.13,1786.67,7938
2022.01.05,18:00,1787.07,1796.27,1784.81,1794.02,8935
2022.01.05,18:30,1793.97,1795.62,1783.69,1787.6,8172
2022.01.05,19:00,1787.77,1793.61,1787.03,1790.24,8308
2022.01.05,19:30,1789.96,1797.72,1787.43,1791.19,7201
2022.01.05,20:00,1791.28,1793.1,1786.23,1787.16,8084
2022.01.05,20:30,1786.4,1790.87,1780.75,1782.42,8269
2022.01.05,21:00,1782.42,1783.75,1774.6,1778.25,8265
2022.01.05,21:30,1777.71,1780.69,1770.49,1775.63,9251
2022.01.05,22:00,1776.23,1776.64,1769.67,1774.43,9683
2022.01.05,22:30,1773.19,1776.07,1769.07,1770.9,8272
2022.01.05,23:00,1772.02,1776.84,1767.57,1772.23,8980
2022.01.05,23:30,1772.13,1776.95,1769.51,1775.52,8088
2022.01.06,00:00,1776.33,1785.49,1772.97,1783.21,7943
2022.01.06,00:30,1783.42,1784.88,1776.72,1776.72,8531
2022.01.06,01:00,1775.71,1782.47,1773.86,1777.39,8708
2022.01.06,01:30,1777.7,1780.24,1772.63,1779.48,8327
2022.01.06,02:00,1779.76,1781.31,1774.17,1778.68,8765
2022.01.06,02:30,1779.07,1785.63,1776.28,1779.15,8174
2022.01.06,03:00,1778.96,1780.57,1768.77,1774.47,7887
2022.01.06,03:30,1773.52,1789.29,1773.26,1787.55,8540
2022.01.06,04:00,1788.27,1791.8,1786.12,1790.49,9248
2022.01.06,04:30,1790.6,1795.83,1784.86,1785.92,8109
2022.01.06,05:00,1785.13,1789.19,1783.13,1786.44,9553
2022.01.06,05:30,1786.98,1791.08,1784.05,1790.92,8448
2022.01.06,06:00,1790.04,1793.22,1784.56,1789.1,10177
2022.01.06,06:30,1788.79,1791.53,1783.32,1787.51,8265
2022.01.06,07:00,1787.01,1794.87,1784.45,1793.22,8579
2022.01.06,07:30,1794.08,1799.51,1790.73,1792.22,8012
2022.01.06,08:00,1792.43,1796.94,1789.91,1790.6,9782
2022.01.06,08:30,1790.25,1793.83,1786.92,1788.36,8081
2022.01.06,09:00,1788.69,1793.39,1785.67,1787.15,7342
2022.01.06,09:30,1786.53,1797.27,1785.02,1793.83,8177
2022.01.06,10:00,1793.07,1793.94,1787.41,1789.25,7805
2022.01.06,10:30,1789.56,1796.52,1787.96,1794.21,8036
2022.01.06,11:00,1794.74,1798.6,1790.21,1798.01,8880
2022.01.06,11:30,1797.99,1799.38,1793.41,1796.68,7669
2022.01.06,12:00,1796.88,1800.05,1795.52,1797.25,9495
2022.01.06,12:30,1797.43,1805.67,1795.83,1803.69,8259
2022.01.06,13:00,1804.15,1807.24,1800.62,1804.97,7640
2022.01.06,13:30,1805.03,1813.02,1803.75,1811.27,7444
2022.01.06,14:00,1811.07,1815.92,1808.7,1810.41,7355
2022.01.06,14:30,1810.93,1813.84,1807.43,1809.19,7740
2022.01.06,15:00,1809.16,1815.69,1806.05,1813.65,7830
2022.01.06,15:30,1812.63,1823.85,1810.46,1819.16,7400
2022.01.06,16:00,1818.33,1821.2,1810.79,1812.18,8473
2022.01.06,16:30,1811.67,1817.15,1808.38,1809.19,7868
2022.01.06,17:00,1809.44,1812.13,1803.84,1810.59,8873
2022.01.06,17:30,1810.36,1813.72,1803.66,1808.85,8319
2022.01.06,18:00,1809.31,1814.76,1805.92,1812.24,7856
2022.01.06,18:30,1812.51,1816.99,1806.09,1808.2,8978
2022.01.06,19:00,1808.23,1808.45,1799.07,1802.23,7793
2022.01.06,19:30,1802.26,1802.8,1795.53,1798.04,9100
2022.01.06,20:00,1799.35,1805.62,1796.47,1802.39,8144
2022.01.06,20:30,1801.79,1808.96,1799.19,1805.85,7382
2022.01.06,21:00,1805.88,1812.02,1802.64,1809.18,10058
2022.01.06,21:30,1809.14,1813.94,1803.7,1804.0,8270
2022.01.06,22:00,1803.39,1809.65,1800.78,1807.31,8338
2022.01.06,22:30,1807.05,1808.67,1800.2,1802.71,7894
2022.01.06,23:00,1802.03,1809.28,1801.22,1805.9,8312
2022.01.06,23:30,1806.16,1813.18,1804.46,1810.32,8652
2022.01.07,00:00,1810.46,1818.33,1807.75,1814.25,6392
2022.01.07,00:30,1814.31,1824.26,1810.58,1823.52,8108
2022.01.07,01:00,1823.47,1826.7,1818.73,1822.5,8764
2022.01.07,01:30,1821.69,1828.08,1820.32,1826.72,8063
2022.01.07,02:00,1826.35,1829.78,1822.96,1825.78,8196
2022.01.07,02:30,1825.33,1830.95,1821.48,1823.07,8107
2022.01.07,03:00,1822.95,1834.93,1820.84,1834.22,7881
2022.01.07,03:30,1834.18,1835.81,1824.08,1827.13,6955
2022.01.07,04:00,1827.04,1829.86,1821.9,1822.44,9425
2022.01.07,04:30,1823.27,1825.0,1817.47,1820.23,7405
2022.01.07,05:00,1820.17,1823.41,1817.87,1820.73,9052
2022.01.07,05:30,1820.57,1821.61,1816.83,1820.23,7735
2022.01.07,06:00,1819.51,1822.26,1816.07,1820.57,6603
2022.01.07,06:30,1820.6,1822.75,1816.81,1817.83,9205
2022.01.07,07:00,1817.91,1828.34,1816.42,1826.5,7756
2022.01.07,07:30,1826.0,1829.0,1822.64,1826.84,7377
2022.01.07,08:00,1826.26,1828.13,1821.14,1826.01,9459
2022.01.07,08:30,1825.36,1827.59,1818.83,1821.5,8314
2022.01.07,09:00,1822.21,1826.41,1818.95,1823.09,7763
2022.01.07,09:30,1823.16,1827.49,1819.1,1821.87,8791
2022.01.07,10:00,1820.84,1829.39,1820.24,1823.71,8089
2022.01.07,10:30,1823.05,1827.58,1821.07,1826.55,8175
2022.01.07,11:00,1826.2,1833.13,1823.9,1831.23,9210
2022.01.07,11:30,1830.48,1838.29,1826.53,1836.36,8041
2022.01.07,12:00,1836.04,1839.61,1833.27,1837.61,8079
2022.01.07,12:30,1837.19,1844.12,1836.61,1842.04,9342
2022.01.07,13:00,1843.26,1848.08,1840.33,1848.06,7686
2022.01.07,13:30,1848.16,1850.67,1841.61,1844.86,9651
2022.01.07,14:00,1844.69,1853.87,1843.11,1848.82,8273
2022.01.07,14:30,1849.08,1853.62,1843.25,1843.28,8652
2022.01.07,15:00,1843.33,1847.17,1837.85,1845.6,7875
2022.01.07,15:30,1845.83,1851.17,1843.45,1845.37,8022
2022.01.07,16:00,1845.23,1846.31,1838.87,1839.89,8765
2022.01.07,16:30,1839.99,1840.21,1832.75,1838.01,9181
2022.01.07,17:00,1838.35,1840.94,1831.51,1836.95,8451
2022.01.07,17:30,1836.48,1841.07,1834.94,1839.78,8863
2022.01.07,18:00,1839.94,1842.42,1834.04,1837.85,7733
2022.01.07,18:30,1837.94,1851.42,1836.76,1850.21,9022
2022.01.07,19:00,1850.31,1855.72,1848.26,1852.5,8539
2022.01.07,19:30,1853.11,1855.43,1845.75,1849.09,8501
2022.01.07,20:00,1849.26,1850.52,1842.65,1844.37,8027
2022.01.07,20:30,1844.44,1847.22,1841.27,1843.12,6638
2022.01.07,21:00,1842.71,1846.92,1840.63,1844.07,7484
2022.01.07,21:30,1843.29,1850.68,1842.23,1847.92,8695
2022.01.07,22:00,1848.16,1851.82,1842.92,1843.02,7848
2022.01.07,22:30,1842.05,1847.76,1837.3,1847.16,9474
2022.01.07,23:00,1846.67,1851.26,1844.1,1849.24,8617
2022.01.07,23:30,1849.29,1858.84,1846.94,1853.31,8834
2022.01.10,00:00,1854.02,1856.3,1850.06,1853.58,9484
2022.01.10,00:30,1853.19,1857.28,1849.19,1855.65,9111
2022.01.10,01:00,1855.86,1859.66,1853.49,1857.0,7020
2022.01.10,01:30,1857.43,1864.03,1854.12,1860.08,8202
2022.01.10,02:00,1859.76,1864.06,1857.58,1863.65,9233
2022.01.10,02:30,1863.89,1867.25,1859.83,1864.96,9089
2022.01.10,03:00,1865.85,1867.86,1859.05,1863.13,9353
2022.01.10,03:30,1863.51,1867.49,1855.96,1857.44,8602
2022.01.10,04:00,1857.89,1867.05,1856.0,1865.57,7006
2022.01.10,04:30,1864.67,1867.49,1858.78,1864.88,8255
2022.01.10,05:00,1864.41,1870.57,1860.64,1869.91,8843
2022.01.10,05:30,1871.56,1874.76,1864.61,1867.05,6649
2022.01.10,06:00,1867.32,1879.73,1867.1,1877.14,8784
2022.01.10,06:30,1877.06,1879.31,1872.14,1874.6,8349
2022.01.10,07:00,1874.0,1875.56,1866.79,1871.07,8527
2022.01.10,07:30,1871.15,1875.45,1868.6,1870.97,9293
2022.01.10,08:00,1870.44,1880.98,1868.92,1877.11,7986
2022.01.10,08:30,1876.74,1883.65,1876.05,1879.33,7979
2022.01.10,09:00,1878.9,1881.82,1871.33,1874.03,7767
2022.01.10,09:30,1874.47,1877.4,1869.03,1871.06,8474
2022.01.10,10:00,1870.75,1873.99,1867.11,1867.65,7335
2022.01.10,10:30,1867.54,1875.76,1866.71,1874.46,8667
2022.01.10,11:00,1874.42,1883.67,1873.25,1873.31,8664
2022.01.10,11:30,1873.52,1875.84,1867.27,1872.52,8901
2022.01.10,12:00,1871.95,1875.4,1868.02,1874.77,7880
2022.01.10,12:30,1873.43,1878.95,1871.32,1874.87,8179
2022.01.10,13:00,1874.58,1877.62,1871.12,1874.14,6361
2022.01.10,13:30,1874.46,1874.99,1867.07,1872.86,8152
2022.01.10,14:00,1872.39,1875.69,1870.23,1870.89,8828
2022.01.10,14:30,1870.47,1875.1,1867.09,1874.68,8119
2022.01.10,15:00,1874.71,1879.06,1870.42,1878.04,7758
2022.01.10,15:30,1877.6,1886.88,1876.2,1884.61,8253
2022.01.10,16:00,1884.4,1891.74,1883.38,1889.08,7811
2022.01.10,16:30,1890.36,1891.23,1882.14,1888.54,9024
2022.01.10,17:00,1888.61,1889.87,1884.73,1888.57,9243
2022.01.10,17:30,1888.77,1891.85,1880.14,1885.33,8202
2022.01.10,18:00,1885.79,1892.73,1884.37,1887.41,8129
2022.01.10,18:30,1887.65,1890.01,1878.61,1881.75,7357
2022.01.10,19:00,1881.28,1881.82,1875.33,1877.07,8249
2022.01.10,19:30,1876.55,1881.32,1874.1,1878.59,7403
2022.01.10,20:00,1878.46,1883.87,1872.82,1883.33,8566
2022.01.10,20:30,1882.99,1886.61,1878.67,1883.59,9069
2022.01.10,21:00,1883.05,1889.17,1881.73,1887.51,7485
2022.01.10,21:30,1888.73,1892.92,1883.27,1883.89,8423
2022.01.10,22:00,1884.53,1885.62,1875.11,1882.19,8191
2022.01.10,22:30,1881.78,1884.69,1877.64,1880.88,8673
2022.01.10,23:00,1881.94,1886.67,1876.95,1881.67,8270
2022.01.10,23:30,1882.9,1884.78,1876.05,1883.36,8550
2022.01.11,00:00,1882.86,1892.27,1881.09,1889.19,8171
2022.01.11,00:30,1888.71,1890.73,1879.77,1885.29,8682
2022.01.11,01:00,1884.63,1886.56,1880.06,1881.64,7770
2022.01.11,01:30,1882.13,1884.07,1878.57,1883.28,8811
2022.01.11,02:00,1882.59,1884.76,1878.86,1879.74,8446
2022.01.11,02:30,1879.52,1880.6,1872.78,1876.63,8615
2022.01.11,03:00,1876.85,1877.56,1865.19,1868.73,8067
2022.01.11,03:30,1868.59,1879.83,1866.22,1878.96,8547
2022.01.11,04:00,1878.95,1880.63,1869.78,1871.42,7873
2022.01.11,04:30,1871.29,1879.96,1869.38,1879.06,9414
2022.01.11,05:00,1878.73,1882.08,1872.61,1880.42,9085
2022.01.11,05:30,1880.73,1883.53,1876.2,1881.35,7958
2022.01.11,06:00,1881.02,1882.0,1871.75,1874.29,7902
2022.01.11,06:30,1874.79,1878.07,1868.36,1868.41,8449
2022.01.11,07:00,1868.19,1871.83,1865.41,1870.39,8797
2022.01.11,07:30,1870.82,1876.83,1869.68,1872.07,8922
2022.01.11,08:00,1871.37,1879.88,1870.53,1878.12,9042
2022.01.11,08:30,1878.28,1883.65,1873.56,1874.0,8286
2022.01.11,09:00,1872.93,1876.69,1867.85,1869.77,8365
2022.01.11,09:30,1869.6,1875.03,1866.67,1872.18,8378
2022.01.11,10:00,1872.25,1874.08,1861.89,1862.46,8336
2022.01.11,10:30,1862.37,1866.49,1856.94,1863.61,8687
2022.01.11,11:00,1864.77,1867.79,1861.78,1863.2,7772
2022.01.11,11:30,1863.65,1868.76,1861.0,1866.49,8601
2022.01.11,12:00,1866.23,1871.54,1862.69,1863.21,8041
2022.01.11,12:30,1863.21,1866.54,1860.09,1864.68,8034
2022.01.11,13:00,1865.25,1868.44,1860.98,1867.24,7258
2022.01.11,13:30,1868.04,1869.59,1862.35,1864.29,9237
2022.01.11,14:00,1864.65,1866.7,1856.06,1859.54,9057
2022.01.11,14:30,1859.89,1860.57,1852.72,1856.68,9111
2022.01.11,15:00,1856.44,1857.66,1850.83,1856.1,8122
2022.01.11,15:30,1856.05,1860.64,1850.89,1858.58,7723
2022.01.11,16:00,1859.37,1861.84,1854.94,1857.15,10016
2022.01.11,16:30,1857.71,1865.41,1856.62,1864.15,8935
2022.01.11,17:00,1863.49,1871.51,1860.95,1869.08,8488
2022.01.11,17:30,1869.85,1871.94,1860.62,1863.24,8787
2022.01.11,18:00,1863.34,1865.62,1857.06,1858.4,8013
2022.01.11,18:30,1858.57,1863.91,1856.09,1860.68,7900
2022.01.11,19:00,1860.64,1866.48,1858.55,1863.28,7711
2022.01.11,19:30,1863.47,1874.62,1862.28,1872.21,8380
2022.01.11,20:00,1872.15,1873.54,1860.82,1862.94,7475
2022.01.11,20:30,1862.6,1863.79,1850.52,1853.16,8064
2022.01.11,21:00,1852.98,1860.28,1850.31,1850.87,7448
2022.01.11,21:30,1851.37,1861.13,1851.3,1859.39,8443
2022.01.11,22:00,1859.69,1865.39,1858.26,1862.76,8248
2022.01.11,22:30,1862.63,1867.26,1857.66,1864.71,9095
2022.01.11,23:00,1864.94,1869.73,1861.79,1863.64,7469
2022.01.11,23:30,1864.07,1872.19,1859.26,1868.03,9094
2022.01.12,00:00,1868.38,1870.86,1861.24,1863.29,8897
2022.01.12,00:30,1863.42,1867.86,1860.03,1865.5,7767
2022.01.12,01:00,1864.84,1872.39,1862.05,1871.52,7084
2022.01.12,01:30,1873.3,1875.21,1866.24,1867.77,9098
2022.01.12,02:00,1867.74,1872.01,1856.51,1859.02,7489
2022.01.12,02:30,1859.83,1868.08,1858.18,1867.59,7312
2022.01.12,03:00,1867.71,1871.54,1862.97,1866.23,7515
2022.01.12,03:30,1866.3,1869.78,1860.18,1861.71,8714
2022.01.12,04:00,1861.47,1865.15,1857.71,1864.05,8123
2022.01.12,04:30,1863.2,1867.77,1861.02,1862.75,7126
2022.01.12,05:00,1863.1,1866.07,1859.72,1861.23,8060
2022.01.12,05:30,1861.28,1866.88,1857.72,1866.56,7880
2022.01.12,06:00,1865.99,1866.13,1853.47,1854.93,7986
2022.01.12,06:30,1854.42,1858.04,1849.49,1853.53,8636
2022.01.12,07:00,1853.64,1858.92,1850.54,1853.24,9653
2022.01.12,07:30,1853.23,1861.88,1851.27,1859.2,8589
2022.01.12,08:00,1858.91,1861.44,1855.72,1858.75,7972
2022.01.12,08:30,1859.7,1869.39,1858.37,1864.11,7282
2022.01.12,09:00,1863.89,1866.46,1858.36,1862.22,7899
2022.01.12,09:30,1861.49,1866.83,1857.56,1863.81,7916
2022.01.12,10:00,1864.24,1868.58,1861.68,1864.63,7944
2022.01.12,10:30,1864.04,1866.83,1857.15,1857.73,8999
2022.01.12,11:00,1857.19,1861.04,1854.21,1854.26,7570
2022.01.12,11:30,1854.98,1857.05,1842.41,1844.69,7737
2022.01.12,12:00,1844.38,1848.47,1836.86,1837.16,8337
2022.01.12,12:30,1837.49,1838.55,1828.66,1835.56,8118
2022.01.12,13:00,1835.93,1840.84,1832.98,1837.4,8650
2022.01.12,13:30,1836.98,1844.94,1834.35,1843.33,7883
2022.01.12,14:00,1843.14,1850.73,1842.98,1844.05,6814
2022.01.12,14:30,1844.62,1846.62,1837.67,1840.27,8260
2022.01.12,15:00,1840.63,1845.8,1837.4,1843.13,8223
2022.01.12,15:30,1843.12,1855.89,1841.78,1854.46,6162
2022.01.12,16:00,1854.94,1861.76,1852.81,1861.63,8309
2022.01.12,16:30,1862.69,1865.83,1858.05,1863.42,8179
2022.01.12,17:00,1862.92,1863.66,1852.63,1855.27,8242
2022.01.12,17:30,1855.31,1858.83,1851.98,1855.46,8223
2022.01.12,18:00,1855.52,1864.38,1855.24,1862.34,8577
2022.01.12,18:30,1861.73,1870.46,1859.0,1869.37,8364
2022.01.12,19:00,1870.06,1870.24,1861.92,1867.95,7632
2022.01.12,19:30,1867.06,1870.27,1862.26,1869.75,6953
2022.01.12,20:00,1869.86,1875.24,1867.89,1873.01,7464
2022.01.12,20:30,1874.11,1877.87,1868.76,1871.63,7347
2022.01.12,21:00,1871.73,1878.89,1870.51,1877.53,8633
2022.01.12,21:30,1878.83,1888.08,1874.79,1885.56,8162
2022.01.12,22:00,1885.72,1888.59,1880.82,1882.11,8939
2022.01.12,22:30,1882.6,1886.93,1876.67,1877.44,7609
2022.01.12,23:00,1877.22,1882.09,1875.16,1881.33,8479
2022.01.12,23:30,1881.44,1884.49,1877.48,1878.18,8179
2022.01.13,00:00,1878.74,1885.64,1876.39,1882.97,8358
2022.01.13,00:30,1882.48,1883.7,1879.32,1882.24,7211
2022.01.13,01:00,1882.2,1885.45,1876.52,1883.22,7960
2022.01.13,01:30,1884.09,1887.79,1876.73,1878.32,7802
2022.01.13,02:00,1878.66,1879.34,1869.35,1875.06,8404
2022.01.13,02:30,1875.18,1875.7,1866.42,1867.41,7344
2022.01.13,03:00,1867.36,1875.19,1866.16,1866.48,7365
2022.01.13,03:30,1866.51,1870.6,1860.84,1862.66,9610
2022.01.13,04:00,1862.89,1870.43,1860.56,1867.22,8836
2022.01.13,04:30,1867.64,1870.16,1863.74,1866.89,8528
2022.01.13,05:00,1866.67,1868.97,1856.44,1857.71,8811
2022.01.13,05:30,1857.75,1864.26,1857.17,1862.71,9241
2022.01.13,06:00,1862.58,1869.92,1861.11,1862.84,8136
2022.01.13,06:30,1863.38,1869.11,1860.79,1863.69,8933
2022.01.13,07:00,1863.14,1863.9,1853.85,1858.24,7878
2022.01.13,07:30,1858.75,1861.89,1856.39,1859.99,7406
2022.01.13,08:00,1860.81,1863.37,1855.8,1856.05,8294
2022.01.13,08:30,1856.97,1859.2,1851.79,1854.18,9952
2022.01.13,09:00,1854.69,1855.42,1846.78,1850.48,8141
2022.01.13,09:30,1851.23,1853.94,1848.43,1849.71,7619
2022.01.13,10:00,1849.57,1857.35,1847.28,1855.4,7767
2022.01.13,10:30,1855.51,1863.24,1854.48,1860.21,8032
2022.01.13,11:00,1859.89,1860.47,1853.52,1854.19,9105
2022.01.13,11:30,1853.85,1860.01,1852.64,1855.69,7893
2022.01.13,12:00,1855.84,1859.04,1848.83,1856.76,7155
2022.01.13,12:30,1856.81,1861.49,1854.87,1861.39,7956
