Date,Time,Open,High,Low,Close,Volume
2022.01.10,00:00,1854.02,1857.28,1849.19,1855.65,18595
2022.01.10,01:00,1855.86,1864.03,1853.49,1860.08,15222
2022.01.10,02:00,1859.76,1867.25,1857.58,1864.96,18322
2022.01.10,03:00,1865.85,1867.86,1855.96,1857.44,17955
2022.01.10,04:00,1857.89,1867.49,1856.0,1864.88,15261
2022.01.10,05:00,1864.41,1874.76,1860.64,1867.05,15492
2022.01.10,06:00,1867.32,1879.73,1867.1,1874.6,17133
2022.01.10,07:00,1874.0,1875.56,1866.79,1870.97,17820
2022.01.10,08:00,1870.44,1883.65,1868.92,1879.33,15965
2022.01.10,09:00,1878.9,1881.82,1869.03,1871.06,16241
2022.01.10,10:00,1870.75,1875.76,1866.71,1874.46,16002
2022.01.10,11:00,1874.42,1883.67,1867.27,1872.52,17565
2022.01.10,12:00,1871.95,1878.95,1868.02,1874.87,16059
2022.01.10,13:00,1874.58,1877.62,1867.07,1872.86,14513
2022.01.10,14:00,1872.39,1875.69,1867.09,1874.68,16947
2022.01.10,15:00,1874.71,1886.88,1870.42,1884.61,16011
2022.01.10,16:00,1884.4,1891.74,1882.14,1888.54,16835
2022.01.10,17:00,1888.61,1891.85,1880.14,1885.33,17445
2022.01.10,18:00,1885.79,1892.73,1878.61,1881.75,15486
2022.01.10,19:00,1881.28,1881.82,1874.1,1878.59,15652
2022.01.10,20:00,1878.46,1886.61,1872.82,1883.59,17635
2022.01.10,21:00,1883.05,1892.92,1881.73,1883.89,15908
2022.01.10,22:00,1884.53,1885.62,1875.11,1880.88,16864
2022.01.10,23:00,1881.94,1886.67,1876.05,1883.36,16820
2022.01.11,00:00,1882.86,1892.27,1879.77,1885.29,16853
2022.01.11,01:00,1884.63,1886.56,1878.57,1883.28,16581
2022.01.11,02:00,1882.59,1884.76,1872.78,1876.63,17061
2022.01.11,03:00,1876.85,1879.83,1865.19,1878.96,16614
2022.01.11,04:00,1878.95,1880.63,1869.38,1879.06,17287
2022.01.11,05:00,1878.73,1883.53,1872.61,1881.35,17043
2022.01.11,06:00,1881.02,1882.0,1868.36,1868.41,16351
2022.01.11,07:00,1868.19,1876.83,1865.41,1872.07,17719
2022.01.11,08:00,1871.37,1883.65,1870.53,1874.0,17328
2022.01.11,09:00,1872.93,1876.69,1866.67,1872.18,16743
2022.01.11,10:00,1872.25,1874.08,1856.94,1863.61,17023
2022.01.11,11:00,1864.77,1868.76,1861.0,1866.49,16373
2022.01.11,12:00,1866.23,1871.54,1860.09,1864.68,16075
2022.01.11,13:00,1865.25,1869.59,1860.98,1864.29,16495
2022.01.11,14:00,1864.65,1866.7,1852.72,1856.68,18168
2022.01.11,15:00,1856.44,1860.64,1850.83,1858.58,15845
2022.01.11,16:00,1859.37,1865.41,1854.94,1864.15,18951
2022.01.11,17:00,1863.49,1871.94,1860.62,1863.24,17275
2022.01.11,18:00,1863.34,1865.62,1856.09,1860.68,15913
2022.01.11,19:00,1860.64,1874.62,1858.55,1872.21,16091
2022.01.11,20:00,1872.15,1873.54,1850.52,1853.16,15539
2022.01.11,21:00,1852.98,1861.13,1850.31,1859.39,15891
2022.01.11,22:00,1859.69,1867.26,1857.66,1864.71,17343
2022.01.11,23:00,1864.94,1872.19,1859.26,1868.03,16563
2022.01.12,00:00,1868.38,1870.86,1860.03,1865.5,16664
2022.01.12,01:00,1864.84,1875.21,1862.05,1867.77,16182
2022.01.12,02:00,1867.74,1872.01,1856.51,1867.59,14801
2022.01.12,03:00,1867.71,1871.54,1860.18,1861.71,16229
2022.01.12,04:00,1861.47,1867.77,1857.71,1862.75,15249
2022.01.12,05:00,1863.1,1866.88,1857.72,1866.56,15940
2022.01.12,06:00,1865.99,1866.13,1849.49,1853.53,16622
2022.01.12,07:00,1853.64,1861.88,1850.54,1859.2,18242
2022.01.12,08:00,1858.91,1869.39,1855.72,1864.11,15254
2022.01.12,09:00,1863.89,1866.83,1857.56,1863.81,15815
2022.01.12,10:00,1864.24,1868.58,1857.15,1857.73,16943
2022.01.12,11:00,1857.19,1861.04,1842.41,1844.69,15307
2022.01.12,12:00,1844.38,1848.47,1828.66,1835.56,16455
2022.01.12,13:00,1835.93,1844.94,1832.98,1843.33,16533
2022.01.12,14:00,1843.14,1850.73,1837.67,1840.27,15074
2022.01.12,15:00,1840.63,1855.89,1837.4,1854.46,14385
2022.01.12,16:00,1854.94,1865.83,1852.81,1863.42,16488
2022.01.12,17:00,1862.92,1863.66,1851.98,1855.46,16465
2022.01.12,18:00,1855.52,1870.46,1855.24,1869.37,16941
2022.01.12,19:00,1870.06,1870.27,1861.92,1869.75,14585
2022.01.12,20:00,1869.86,1877.87,1867.89,1871.63,14811
2022.01.12,21:00,1871.73,1888.08,1870.51,1885.56,16795
2022.01.12,22:00,1885.72,1888.59,1876.67,1877.44,16548
2022.01.12,23:00,1877.22,1884.49,1875.16,1878.18,16658
2022.01.13,00:00,1878.74,1885.64,1876.39,1882.24,15569
2022.01.13,01:00,1882.2,1887.79,1876.52,1878.32,15762
2022.01.13,02:00,1878.66,1879.34,1866.42,1867.41,15748
2022.01.13,03:00,1867.36,1875.19,1860.84,1862.66,16975
2022.01.13,04:00,1862.89,1870.43,1860.56,1866.89,17364
2022.01.13,05:00,1866.67,1868.97,1856.44,1862.71,18052
2022.01.13,06:00,1862.58,1869.92,1860.79,1863.69,17069
2022.01.13,07:00,1863.14,1863.9,1853.85,1859.99,15284
2022.01.13,08:00,1860.81,1863.37,1851.79,1854.18,18246
2022.01.13,09:00,1854.69,1855.42,1846.78,1849.71,15760
2022.01.13,10:00,1849.57,1863.24,1847.28,1860.21,15799
2022.01.13,11:00,1859.89,1860.47,1852.64,1855.69,16998
2022.01.13,12:00,1855.84,1861.49,1848.83,1861.39,15111
2022.01.13,13:00,1861.76,1867.97,1859.21,1862.78,14435
2022.01.13,14:00,1862.17,1869.24,1856.99,1866.73,16666
2022.01.13,15:00,1867.51,1872.16,1864.15,1869.08,14672
2022.01.13,16:00,1869.36,1879.94,1867.91,1877.38,15662
2022.01.13,17:00,1877.36,1884.1,1870.93,1879.82,14929
2022.01.13,18:00,1879.87,1881.48,1870.87,1874.41,15488
2022.01.13,19:00,1874.32,1887.61,1869.28,1883.65,15941
2022.01.13,20:00,1883.56,1890.78,1881.09,1890.45,16869
2022.01.13,21:00,1890.39,1897.18,1887.53,1889.81,15984
2022.01.13,22:00,1890.28,1892.96,1876.58,1878.86,18168
2022.01.13,23:00,1878.82,1880.83,1861.66,1869.14,17334
2022.01.14,00:00,1868.87,1885.92,1867.41,1884.8,15698
2022.01.14,01:00,1884.58,1892.65,1876.9,1880.54,15492
2022.01.14,02:00,1880.55,1881.53,1871.99,1879.45,17309
2022.01.14,03:00,1879.36,1884.03,1874.38,1882.05,14837
2022.01.14,04:00,1881.18,1887.93,1879.13,1887.86,15205
2022.01.14,05:00,1887.92,1891.69,1878.44,1880.86,16103
2022.01.14,06:00,1881.34,1883.17,1874.29,1878.31,17926
2022.01.14,07:00,1878.35,1883.12,1873.91,1881.35,16549
2022.01.14,08:00,1881.56,1886.68,1875.75,1882.47,16695
2022.01.14,09:00,1882.89,1883.56,1870.67,1880.62,15725
2022.01.14,10:00,1881.68,1883.79,1873.29,1878.99,18771
2022.01.14,11:00,1879.64,1887.44,1877.0,1878.64,16831
2022.01.14,12:00,1878.57,1889.9,1878.38,1882.48,15153
2022.01.14,13:00,1883.74,1885.3,1871.43,1872.56,16766
2022.01.14,14:00,1872.0,1883.11,1868.88,1880.62,17307
2022.01.14,15:00,1880.3,1881.56,1866.54,1870.51,15720
2022.01.14,16:00,1869.96,1872.49,1859.43,1865.62,17054
2022.01.14,17:00,1865.09,1868.52,1858.36,1866.47,18308
2022.01.14,18:00,1866.41,1872.44,1862.8,1867.35,17369
2022.01.14,19:00,1867.44,1878.57,1864.92,1876.31,18486
2022.01.14,20:00,1876.45,1885.87,1873.05,1874.37,16931
2022.01.14,21:00,1874.82,1876.06,1863.78,1864.19,17303
2022.01.14,22:00,1864.19,1864.73,1847.77,1849.24,15748
2022.01.14,23:00,1849.36,1851.99,1838.18,1841.83,15919
2022.01.17,00:00,1840.72,1841.84,1829.95,1832.46,15535
2022.01.17,01:00,1831.87,1854.06,1828.92,1852.64,16818
2022.01.17,02:00,1853.26,1872.93,1851.21,1866.69,16251
2022.01.17,03:00,1866.44,1873.16,1861.34,1867.37,16195
2022.01.17,04:00,1866.89,1871.69,1863.1,1868.66,16334
2022.01.17,05:00,1868.38,1871.52,1852.28,1856.05,16579
2022.01.17,06:00,1856.38,1865.64,1854.58,1859.06,17504
2022.01.17,07:00,1859.59,1864.35,1856.39,1863.6,17058
2022.01.17,08:00,1863.51,1866.92,1857.66,1859.76,17521
2022.01.17,09:00,1860.04,1864.4,1855.86,1861.57,18341
2022.01.17,10:00,1862.13,1863.02,1845.18,1846.11,18516
2022.01.17,11:00,1847.15,1852.28,1839.99,1841.23,16643
2022.01.17,12:00,1840.98,1841.18,1830.84,1834.49,15226
2022.01.17,13:00,1833.75,1843.47,1830.13,1842.79,14243
2022.01.17,14:00,1842.67,1845.66,1834.64,1843.25,16308
2022.01.17,15:00,1843.84,1851.81,1840.1,1840.51,16759
2022.01.17,16:00,1841.36,1843.38,1833.12,1833.54,16030
2022.01.17,17:00,1833.97,1837.28,1823.56,1826.27,15300
2022.01.17,18:00,1825.99,1836.58,1821.77,1833.33,17138
2022.01.17,19:00,1833.72,1839.04,1827.74,1830.63,16683
2022.01.17,20:00,1830.63,1833.39,1825.74,1826.75,16447
2022.01.17,21:00,1826.7,1831.78,1823.01,1825.68,15789
2022.01.17,22:00,1825.58,1834.6,1824.64,1831.68,18171
2022.01.17,23:00,1831.25,1835.62,1820.74,1828.51,15670
2022.01.18,00:00,1829.0,1833.39,1825.05,1826.18,14924
2022.01.18,01:00,1826.49,1831.6,1820.18,1824.15,16178
2022.01.18,02:00,1824.55,1830.5,1822.32,1829.09,14701
2022.01.18,03:00,1828.77,1845.71,1827.09,1844.0,16525
2022.01.18,04:00,1844.13,1850.01,1840.97,1846.38,15259
2022.01.18,05:00,1846.74,1849.13,1837.42,1837.85,18302
2022.01.18,06:00,1838.43,1843.16,1832.18,1839.31,16134
2022.01.18,07:00,1839.07,1840.46,1826.19,1827.86,15826
2022.01.18,08:00,1827.8,1834.8,1826.88,1829.7,17518
2022.01.18,09:00,1829.23,1832.29,1824.0,1826.53,16330
2022.01.18,10:00,1826.47,1827.39,1810.82,1812.95,15153
2022.01.18,11:00,1812.82,1815.13,1804.61,1808.8,16798
2022.01.18,12:00,1809.41,1815.65,1802.61,1804.8,15681
2022.01.18,13:00,1803.03,1805.93,1788.58,1790.39,18643
2022.01.18,14:00,1790.36,1798.61,1785.82,1798.05,18691
2022.01.18,15:00,1798.16,1801.35,1790.86,1795.84,16727
2022.01.18,16:00,1795.15,1800.0,1790.09,1795.54,16042
2022.01.18,17:00,1795.16,1805.26,1792.7,1802.47,16377
2022.01.18,18:00,1802.86,1807.52,1799.99,1802.39,16426
2022.01.18,19:00,1802.32,1805.26,1792.05,1794.83,15218
2022.01.18,20:00,1794.2,1799.11,1789.77,1796.99,17242
2022.01.18,21:00,1797.43,1805.05,1791.78,1794.68,17614
2022.01.18,22:00,1794.72,1810.26,1791.81,1806.86,18329
2022.01.18,23:00,1806.01,1808.11,1796.93,1800.7,16898
2022.01.19,00:00,1801.32,1805.37,1795.3,1802.47,15856
2022.01.19,01:00,1802.57,1810.33,1802.53,1805.22,18003
2022.01.19,02:00,1805.14,1810.69,1799.97,1804.01,16469
2022.01.19,03:00,1804.43,1819.41,1801.58,1818.23,16401
2022.01.19,04:00,1818.54,1823.99,1813.22,1823.92,17153
2022.01.19,05:00,1823.49,1827.79,1813.48,1816.49,17101
2022.01.19,06:00,1816.2,1824.64,1809.73,1821.84,17066
2022.01.19,07:00,1821.63,1829.65,1819.67,1823.41,16266
2022.01.19,08:00,1823.38,1826.35,1816.17,1821.92,17534
2022.01.19,09:00,1821.64,1823.32,1811.63,1815.25,15801
2022.01.19,10:00,1815.71,1816.92,1807.06,1814.55,16838
2022.01.19,11:00,1814.13,1818.18,1808.89,1811.2,15047
2022.01.19,12:00,1810.73,1823.84,1809.28,1823.37,15923
2022.01.19,13:00,1822.93,1827.61,1820.51,1826.7,16245
2022.01.19,14:00,1826.55,1836.58,1823.57,1833.04,17289
2022.01.19,15:00,1832.57,1836.57,1826.29,1829.49,16813
2022.01.19,16:00,1829.38,1832.22,1821.93,1828.57,16300
2022.01.19,17:00,1828.38,1831.2,1822.14,1828.23,16975
2022.01.19,18:00,1827.45,1836.88,1823.8,1828.94,18546
2022.01.19,19:00,1829.61,1832.32,1825.14,1828.65,14729
2022.01.19,20:00,1828.21,1829.78,1819.76,1822.04,15872
2022.01.19,21:00,1821.53,1822.36,1811.55,1813.21,16967
2022.01.19,22:00,1813.04,1819.53,1809.76,1815.95,16077
2022.01.19,23:00,1815.53,1820.27,1806.45,1806.76,16097
2022.01.20,00:00,1806.5,1814.6,1803.04,1805.85,15381
2022.01.20,01:00,1805.42,1807.84,1798.42,1801.08,17947
2022.01.20,02:00,1801.49,1803.35,1788.76,1795.66,16710
2022.01.20,03:00,1795.02,1797.17,1787.77,1793.48,18404
2022.01.20,04:00,1793.42,1796.39,1786.75,1789.81,16230
2022.01.20,05:00,1789.76,1792.38,1784.44,1787.51,16409
2022.01.20,06:00,1788.54,1791.81,1783.6,1788.58,17129
2022.01.20,07:00,1788.82,1795.51,1785.56,1788.99,17250
2022.01.20,08:00,1788.79,1794.57,1785.46,1793.14,14424
2022.01.20,09:00,1793.84,1795.0,1783.59,1788.36,17376
2022.01.20,10:00,1787.41,1788.81,1776.32,1778.62,15964
2022.01.20,11:00,1778.76,1781.33,1767.86,1770.85,16757
2022.01.20,12:00,1771.0,1777.47,1767.95,1776.9,17396
2022.01.20,13:00,1776.47,1780.62,1768.94,1777.31,16301
2022.01.20,14:00,1777.01,1781.78,1774.02,1775.55,17448
2022.01.20,15:00,1775.98,1778.98,1766.91,1772.07,15342
2022.01.20,16:00,1772.46,1779.17,1771.01,1776.37,15126
2022.01.20,17:00,1776.1,1784.16,1771.2,1781.62,16675
2022.01.20,18:00,1780.85,1783.18,1775.18,1777.96,15877
2022.01.20,19:00,1778.0,1786.24,1772.11,1782.76,15697
2022.01.20,20:00,1782.44,1785.55,1776.35,1780.73,16912
2022.01.20,21:00,1780.7,1793.26,1775.9,1788.3,17929
2022.01.20,22:00,1787.5,1787.8,1777.79,1779.03,16169
2022.01.20,23:00,1778.7,1779.3,1767.84,1770.04,16710
2022.01.21,00:00,1769.98,1772.88,1764.36,1771.59,16229
2022.01.21,01:00,1771.44,1782.89,1770.93,1779.95,15646
2022.01.21,02:00,1779.62,1790.64,1775.18,1787.27,18170
2022.01.21,03:00,1786.22,1787.04,1770.48,1770.62,17085
2022.01.21,04:00,1770.25,1775.84,1768.34,1772.08,15818
2022.01.21,05:00,1771.85,1779.14,1765.73,1775.75,13702
2022.01.21,06:00,1775.75,1777.99,1767.53,1772.02,17384
2022.01.21,07:00,1772.01,1773.66,1763.08,1769.49,18358
2022.01.21,08:00,1769.45,1770.38,1753.76,1755.37,17753
2022.01.21,09:00,1755.89,1757.9,1750.15,1753.02,15858
2022.01.21,10:00,1751.96,1758.07,1744.33,1744.4,16062
2022.01.21,11:00,1745.42,1756.22,1743.95,1752.56,14032
2022.01.21,12:00,1751.97,1753.73,1740.88,1742.57,17742
2022.01.21,13:00,1742.19,1748.73,1733.04,1745.93,16629
2022.01.21,14:00,1745.48,1749.89,1741.22,1746.6,16811
2022.01.21,15:00,1746.52,1763.53,1744.21,1763.26,16534
2022.01.21,16:00,1763.23,1763.52,1749.79,1750.15,14475
2022.01.21,17:00,1749.6,1751.21,1740.37,1748.3,15684
2022.01.21,18:00,1747.57,1754.01,1744.39,1748.07,16868
2022.01.21,19:00,1747.96,1754.44,1745.3,1752.09,14961
2022.01.21,20:00,1752.77,1765.08,1751.18,1756.25,17036
2022.01.21,21:00,1756.13,1763.82,1749.13,1752.03,15957
2022.01.21,22:00,1752.28,1753.64,1742.12,1742.83,17093
2022.01.21,23:00,1743.64,1744.7,1730.2,1732.02,16539
2022.01.24,00:00,1732.12,1735.1,1725.27,1732.92,15308
2022.01.24,01:00,1732.31,1739.39,1728.45,1731.96,16206
2022.01.24,02:00,1732.45,1737.98,1727.26,1734.12,17312
2022.01.24,03:00,1733.65,1742.76,1731.92,1733.26,14939
2022.01.24,04:00,1732.92,1736.87,1722.45,1725.26,16584
2022.01.24,05:00,1725.65,1727.56,1719.03,1723.93,16935
2022.01.24,06:00,1725.04,1730.1,1717.26,1723.72,17536
2022.01.24,07:00,1722.86,1728.93,1716.46,1727.95,17933
2022.01.24,08:00,1727.45,1731.59,1717.62,1718.11,13906
2022.01.24,09:00,1717.74,1723.24,1713.63,1719.96,17707
2022.01.24,10:00,1719.67,1729.22,1718.12,1728.91,16695
2022.01.24,11:00,1728.68,1737.99,1725.69,1735.0,15712
2022.01.24,12:00,1734.71,1738.16,1729.11,1734.3,15840
2022.01.24,13:00,1734.51,1737.7,1721.49,1731.59,15722
2022.01.24,14:00,1731.88,1736.77,1724.78,1732.69,17570
2022.01.24,15:00,1732.25,1736.24,1727.39,1730.93,16017
2022.01.24,16:00,1731.39,1744.37,1728.67,1739.28,16181
2022.01.24,17:00,1739.13,1742.16,1735.96,1739.68,17574
2022.01.24,18:00,1739.5,1742.48,1729.32,1729.55,16854
2022.01.24,19:00,1730.0,1734.84,1726.17,1730.59,14796
2022.01.24,20:00,1731.12,1746.44,1729.48,1741.14,15401
2022.01.24,21:00,1740.89,1745.35,1730.81,1736.88,17422
2022.01.24,22:00,1736.62,1742.1,1733.98,1737.41,16714
2022.01.24,23:00,1736.57,1741.58,1726.87,1729.78,16800
2022.01.25,00:00,1729.9,1735.91,1725.35,1731.83,17119
2022.01.25,01:00,1731.68,1741.42,1729.66,1740.3,13466
2022.01.25,02:00,1741.34,1751.32,1737.9,1750.68,17337
2022.01.25,03:00,1751.5,1754.37,1745.29,1746.99,17158
2022.01.25,04:00,1746.75,1754.47,1744.77,1749.12,18938
2022.01.25,05:00,1749.41,1752.03,1741.61,1750.51,15944
2022.01.25,06:00,1751.38,1752.63,1742.39,1746.64,17026
2022.01.25,07:00,1746.12,1752.54,1744.28,1747.01,16236
2022.01.25,08:00,1747.08,1748.03,1739.1,1741.32,16933
2022.01.25,09:00,1740.69,1747.23,1738.32,1742.99,15644
2022.01.25,10:00,1742.53,1744.42,1732.45,1741.36,15265
2022.01.25,11:00,1741.15,1744.35,1736.54,1740.89,17405
2022.01.25,12:00,1741.42,1744.56,1737.48,1741.64,16920
2022.01.25,13:00,1740.92,1742.33,1733.66,1737.58,16114
2022.01.25,14:00,1737.29,1739.38,1728.58,1736.06,16801
2022.01.25,15:00,1736.12,1748.29,1729.82,1747.76,16363
2022.01.25,16:00,1747.36,1750.3,1741.08,1743.96,16047
2022.01.25,17:00,1743.48,1748.71,1737.52,1738.91,15984
2022.01.25,18:00,1738.66,1752.56,1738.08,1748.75,14942
2022.01.25,19:00,1748.42,1754.53,1743.56,1746.23,15575
2022.01.25,20:00,1746.29,1748.05,1736.57,1741.01,17947
2022.01.25,21:00,1740.55,1757.25,1738.6,1753.59,16827
2022.01.25,22:00,1753.84,1768.02,1751.49,1764.51,14852
2022.01.25,23:00,1765.07,1773.43,1763.55,1772.65,15497
2022.01.26,00:00,1771.77,1781.31,1767.65,1780.25,15067
2022.01.26,01:00,1780.22,1785.01,1775.84,1778.38,16172
