time,open,high,low,close,tick_volume,spread,real_volume
2014-03-28 00:00:00,1293.049,1298.599,1285.657,1294.133,1,0,0
2014-03-30 00:00:00,1293.855,1297.763,1292.333,1295.929,1,0,0
2014-03-31 00:00:00,1295.907,1298.402,1282.36,1284.364,1,0,0
2014-04-01 00:00:00,1284.351,1287.851,1277.614,1281.063,1,0,0
2014-04-02 00:00:00,1281.045,1294.371,1280.391,1290.696,1,0,0
2014-04-03 00:00:00,1290.69,1293.793,1281.538,1284.888,1,0,0
2014-04-04 00:00:00,1284.882,1306.564,1284.122,1302.55,1,0,0
2014-04-06 00:00:00,1304.682,1304.682,1300.678,1303.659,1,0,0
2014-04-07 00:00:00,1303.708,1304.004,1295.548,1298.369,1,0,0
2014-04-08 00:00:00,1298.369,1314.243,1296.847,1309.632,1,0,0
2014-04-09 00:00:00,1309.635,1314.931,1300.82,1310.915,1,0,0
2014-04-10 00:00:00,1310.919,1324.362,1310.756,1318.196,1,0,0
2014-04-11 00:00:00,1318.189,1323.723,1313.962,1317.594,1,0,0
2014-04-13 00:00:00,1319.744,1328.395,1319.188,1326.327,1,0,0
2014-04-14 00:00:00,1326.345,1331.036,1318.684,1325.538,1,0,0
2014-04-15 00:00:00,1325.518,1326.495,1285.745,1302.631,1,0,0
2014-04-16 00:00:00,1302.564,1306.901,1293.391,1303.526,1,0,0
2014-04-17 00:00:00,1303.527,1304.055,1293.104,1294.405,1,0,0
2014-04-18 00:00:00,1294.718,1294.871,1294.718,1294.871,1,0,0
2014-04-20 00:00:00,1298.182,1298.182,1290.55,1291.529,1,0,0
2014-04-21 00:00:00,1291.528,1301.362,1281.856,1289.486,1,0,0
2014-04-22 00:00:00,1289.483,1292.667,1276.65,1284.631,1,0,0
2014-04-23 00:00:00,1284.648,1288.807,1280.824,1283.913,1,0,0
2014-04-24 00:00:00,1283.877,1298.284,1268.438,1291.383,1,0,0
2014-04-25 00:00:00,1291.392,1304.92,1290.285,1301.967,1,0,0
2014-04-27 00:00:00,1302.282,1305.043,1302.282,1303.933,1,0,0
2014-04-28 00:00:00,1303.96,1306.285,1291.914,1296.386,1,0,0
2014-04-29 00:00:00,1296.368,1301.097,1286.235,1295.914,1,0,0
2014-04-30 00:00:00,1295.929,1297.807,1284.656,1291.53,1,0,0
2014-05-01 00:00:00,1291.566,1291.729,1277.24,1283.95,1,0,0
2014-05-02 00:00:00,1283.973,1304.486,1273.942,1298.981,1,0,0
2014-05-04 00:00:00,1300.495,1302.352,1299.266,1300.277,1,0,0
2014-05-05 00:00:00,1300.294,1315.443,1299.998,1310.882,1,0,0
2014-05-06 00:00:00,1310.879,1313.928,1304.255,1307.303,1,0,0
2014-05-07 00:00:00,1307.294,1314.395,1286.534,1290.282,1,0,0
2014-05-08 00:00:00,1290.261,1295.198,1284.985,1290.761,1,0,0
2014-05-09 00:00:00,1290.764,1294.222,1285.389,1288.003,1,0,0
2014-05-11 00:00:00,1289.55,1289.585,1277.364,1283.212,1,0,0
2014-05-12 00:00:00,1283.199,1303.617,1281.996,1295.428,1,0,0
2014-05-13 00:00:00,1295.469,1298.465,1288.967,1294.855,1,0,0
2014-05-14 00:00:00,1294.853,1308.914,1291.42,1305.115,1,0,0
2014-05-15 00:00:00,1305.147,1306.93,1290.831,1296.958,1,0,0
2014-05-16 00:00:00,1296.985,1298.103,1287.699,1292.942,1,0,0
2014-05-18 00:00:00,1292.812,1292.812,1288.55,1292.571,1,0,0
2014-05-19 00:00:00,1292.565,1305.25,1291.516,1293.347,1,0,0
2014-05-20 00:00:00,1293.332,1296.756,1285.478,1294.63,1,0,0
2014-05-21 00:00:00,1294.629,1296.13,1283.265,1291.457,1,0,0
2014-05-22 00:00:00,1291.457,1303.53,1289.937,1293.872,1,0,0
2014-05-23 00:00:00,1293.915,1295.388,1286.567,1292.254,1,0,0
2014-05-25 00:00:00,1292.242,1293.41,1290.744,1291.285,1,0,0
2014-05-26 00:00:00,1291.297,1293.978,1290.962,1292.186,1,0,0
2014-05-27 00:00:00,1292.148,1293.222,1263.009,1263.271,1,0,0
2014-05-28 00:00:00,1263.279,1266.97,1255.863,1257.466,1,0,0
2014-05-29 00:00:00,1257.447,1260.221,1251.327,1256.745,1,0,0
2014-05-30 00:00:00,1256.75,1260.247,1242.173,1249.322,1,0,0
2014-06-01 00:00:00,1249.224,1250.567,1246.931,1246.937,1,0,0
2014-06-02 00:00:00,1246.942,1250.547,1240.928,1244.902,1,0,0
2014-06-03 00:00:00,1244.881,1247.548,1240.333,1245.306,1,0,0
2014-06-04 00:00:00,1245.321,1248.866,1242.746,1244.155,1,0,0
2014-06-05 00:00:00,1244.15,1257.301,1240.935,1252.652,1,0,0
2014-06-06 00:00:00,1252.648,1257.529,1245.859,1252.945,1,0,0
2014-06-08 00:00:00,1252.741,1253.993,1251.524,1253.955,1,0,0
2014-06-09 00:00:00,1253.936,1256.909,1250.139,1251.982,1,0,0
2014-06-10 00:00:00,1251.963,1263.406,1251.123,1259.714,1,0,0
2014-06-11 00:00:00,1259.711,1265.111,1258.454,1261.27,1,0,0
2014-06-12 00:00:00,1261.269,1274.712,1259.734,1272.612,1,0,0
2014-06-13 00:00:00,1272.618,1277.777,1270.649,1276.829,1,0,0
2014-06-15 00:00:00,1277.203,1278.796,1277.148,1278.294,1,0,0
2014-06-16 00:00:00,1278.288,1284.752,1270.517,1271.916,1,0,0
2014-06-17 00:00:00,1271.906,1273.121,1258.509,1270.774,1,0,0
2014-06-18 00:00:00,1270.792,1278.446,1266.248,1278.423,1,0,0
2014-06-19 00:00:00,1278.431,1321.766,1275.851,1314.404,1,0,0
2014-06-20 00:00:00,1314.425,1319.609,1306.323,1314.459,1,0,0
2014-06-22 00:00:00,1313.333,1314.071,1312.701,1313.56,1,0,0
2014-06-23 00:00:00,1313.525,1318.34,1309.876,1314.079,1,0,0
2014-06-24 00:00:00,1314.095,1325.736,1313.957,1318.15,1,0,0
2014-06-25 00:00:00,1318.158,1324.697,1307.239,1318.381,1,0,0
2014-06-26 00:00:00,1318.382,1319.647,1306.138,1315.665,1,0,0
2014-06-27 00:00:00,1315.701,1322.19,1312.621,1315.854,1,0,0
2014-06-29 00:00:00,1315.335,1315.878,1314.753,1314.773,1,0,0
2014-06-30 00:00:00,1314.765,1329.297,1310.249,1326.23,1,0,0
2014-07-01 00:00:00,1326.233,1332.379,1323.655,1325.423,1,0,0
2014-07-02 00:00:00,1325.413,1331.826,1321.212,1325.516,1,0,0
2014-07-03 00:00:00,1325.521,1326.476,1308.316,1319.808,1,0,0
2014-07-04 00:00:00,1319.767,1323.019,1318.579,1320.081,1,0,0
2014-07-06 00:00:00,1317.922,1318.209,1316.932,1317.344,1,0,0
2014-07-07 00:00:00,1317.343,1319.695,1311.188,1317.866,1,0,0
2014-07-08 00:00:00,1317.884,1324.656,1313.346,1317.891,1,0,0
2014-07-09 00:00:00,1317.889,1332.023,1317.688,1327.06,1,0,0
2014-07-10 00:00:00,1327.036,1344.889,1327.01,1335.992,1,0,0
2014-07-11 00:00:00,1335.993,1339.043,1333.646,1338.508,1,0,0
2014-07-13 00:00:00,1338.594,1338.938,1337.97,1338.564,1,0,0
2014-07-14 00:00:00,1338.58,1338.647,1302.178,1308.969,1,0,0
2014-07-15 00:00:00,1308.968,1313.624,1292.053,1295.419,1,0,0
2014-07-16 00:00:00,1295.362,1303.631,1294.84,1299.078,1,0,0
2014-07-17 00:00:00,1299.062,1324.449,1298.755,1319.571,1,0,0
2014-07-18 00:00:00,1319.558,1319.971,1304.454,1310.655,1,0,0
2014-07-20 00:00:00,1310.409,1312.025,1310.057,1310.551,1,0,0
2014-07-21 00:00:00,1310.538,1318.235,1307.245,1311.057,1,0,0
2014-07-22 00:00:00,1311.038,1315.461,1301.88,1307.657,1,0,0
2014-07-23 00:00:00,1307.671,1311.052,1303.019,1304.108,1,0,0
2014-07-24 00:00:00,1304.111,1304.652,1287.587,1292.74,1,0,0
2014-07-25 00:00:00,1292.777,1308.377,1290.788,1306.889,1,0,0
2014-07-27 00:00:00,1307.072,1307.921,1305.767,1305.767,1,0,0
2014-07-28 00:00:00,1305.776,1309.109,1301.257,1304.208,1,0,0
2014-07-29 00:00:00,1304.208,1312.025,1296.038,1299.211,1,0,0
2014-07-30 00:00:00,1299.208,1303.419,1291.728,1295.485,1,0,0
2014-07-31 00:00:00,1295.45,1297.154,1280.418,1282.943,1,0,0
2014-08-01 00:00:00,1282.878,1297.004,1280.247,1293.382,1,0,0
2014-08-03 00:00:00,1292.952,1294.04,1292.798,1293.935,1,0,0
2014-08-04 00:00:00,1293.893,1295.292,1286.021,1288.414,1,0,0
2014-08-05 00:00:00,1288.395,1293.786,1282.394,1288.347,1,0,0
2014-08-06 00:00:00,1288.34,1309.387,1287.861,1305.947,1,0,0
2014-08-07 00:00:00,1306.004,1314.319,1301.891,1311.036,1,0,0
2014-08-08 00:00:00,1311.039,1322.545,1305.858,1309.346,1,0,0
2014-08-10 00:00:00,1310.128,1311.261,1309.31,1309.48,1,0,0
2014-08-11 00:00:00,1309.531,1311.177,1305.041,1307.592,1,0,0
2014-08-12 00:00:00,1307.591,1317.772,1305.578,1308.554,1,0,0
2014-08-13 00:00:00,1308.539,1314.804,1304.759,1311.531,1,0,0
2014-08-14 00:00:00,1311.511,1319.181,1308.664,1312.809,1,0,0
2014-08-15 00:00:00,1312.816,1314.97,1292.517,1304.486,1,0,0
2014-08-17 00:00:00,1302.392,1302.596,1301.32,1301.585,1,0,0
2014-08-18 00:00:00,1301.586,1303.545,1295.484,1297.94,1,0,0
2014-08-19 00:00:00,1297.974,1302.143,1293.833,1294.641,1,0,0
2014-08-20 00:00:00,1294.636,1297.802,1287.79,1290.129,1,0,0
2014-08-21 00:00:00,1290.094,1290.412,1272.873,1277.528,1,0,0
2014-08-22 00:00:00,1277.523,1282.754,1274.069,1279.83,1,0,0
2014-08-24 00:00:00,1277.513,1280.388,1276.389,1277.065,1,0,0
2014-08-25 00:00:00,1277.989,1280.716,1274.321,1276.045,1,0,0
2014-08-26 00:00:00,1276.032,1290.712,1275.701,1280.919,1,0,0
2014-08-27 00:00:00,1280.913,1287.202,1280.606,1283.25,1,0,0
2014-08-28 00:00:00,1283.264,1296.338,1282.907,1290.287,1,0,0
2014-08-29 00:00:00,1290.299,1291.143,1283.17,1286.91,1,0,0
2014-08-31 00:00:00,1285.893,1287.279,1285.647,1286.577,1,0,0
2014-09-01 00:00:00,1286.575,1289.779,1284.715,1286.297,1,0,0
2014-09-02 00:00:00,1286.292,1286.475,1262.362,1266.688,1,0,0
2014-09-03 00:00:00,1266.685,1271.334,1261.178,1269.055,1,0,0
2014-09-04 00:00:00,1269.062,1277.003,1257.14,1258.856,1,0,0
2014-09-05 00:00:00,1258.847,1273.406,1258.275,1268.524,1,0,0
2014-09-07 00:00:00,1268.397,1268.401,1266.713,1266.756,1,0,0
2014-09-08 00:00:00,1266.749,1271.638,1251.333,1255.962,1,0,0
2014-09-09 00:00:00,1255.958,1258.004,1247.443,1254.826,1,0,0
2014-09-10 00:00:00,1254.825,1257.603,1243.6,1248.796,1,0,0
2014-09-11 00:00:00,1248.789,1249.972,1234.849,1240.294,1,0,0
2014-09-12 00:00:00,1240.327,1240.518,1227.49,1229.28,1,0,0
2014-09-14 00:00:00,1227.034,1228.538,1226.055,1228.133,1,0,0
2014-09-15 00:00:00,1228.154,1238.463,1227.724,1233.196,1,0,0
2014-09-16 00:00:00,1233.213,1241.896,1231.628,1234.946,1,0,0
2014-09-17 00:00:00,1234.942,1239.041,1216.056,1219.587,1,0,0
2014-09-18 00:00:00,1219.6,1227.716,1215.687,1224.702,1,0,0
2014-09-19 00:00:00,1224.704,1228.425,1213.71,1214.915,1,0,0
2014-09-21 00:00:00,1214.844,1216.256,1214.66,1215.933,1,0,0
2014-09-22 00:00:00,1215.954,1220.279,1208.126,1214.798,1,0,0
2014-09-23 00:00:00,1214.806,1235.334,1214.112,1221.764,1,0,0
2014-09-24 00:00:00,1221.757,1225.88,1214.892,1215.595,1,0,0
2014-09-25 00:00:00,1215.614,1224.301,1206.69,1222.527,1,0,0
2014-09-26 00:00:00,1222.529,1231.111,1212.305,1217.855,1,0,0
2014-09-28 00:00:00,1216.805,1217.638,1216.049,1216.585,1,0,0
2014-09-29 00:00:00,1216.58,1223.188,1214.686,1216.335,1,0,0
2014-09-30 00:00:00,1216.301,1219.908,1204.462,1207.831,1,0,0
2014-10-01 00:00:00,1207.83,1219.175,1204.529,1215.06,1,0,0
2014-10-02 00:00:00,1215.047,1222.14,1208.644,1213.213,1,0,0
2014-10-03 00:00:00,1213.22,1213.413,1189.93,1190.821,1,0,0
2014-10-05 00:00:00,1185.645,1188.716,1185.645,1186.178,1,0,0
2014-10-06 00:00:00,1186.179,1208.841,1182.778,1206.512,1,0,0
2014-10-07 00:00:00,1206.55,1213.288,1202.817,1209.899,1,0,0
2014-10-08 00:00:00,1209.926,1223.907,1204.865,1219.624,1,0,0
2014-10-09 00:00:00,1219.632,1233.136,1218.868,1223.319,1,0,0
2014-10-10 00:00:00,1223.317,1225.324,1217.273,1222.889,1,0,0
2014-10-12 00:00:00,1229.844,1232.004,1229.839,1230.856,1,0,0
2014-10-13 00:00:00,1230.886,1237.585,1224.948,1235.226,1,0,0
2014-10-14 00:00:00,1235.33,1237.984,1228.644,1229.107,1,0,0
2014-10-15 00:00:00,1229.108,1249.37,1221.751,1239.992,1,0,0
2014-10-16 00:00:00,1240.005,1244.991,1235.363,1238.333,1,0,0
2014-10-17 00:00:00,1238.349,1241.591,1231.611,1237.997,1,0,0
2014-10-19 00:00:00,1236.164,1236.436,1234.49,1234.49,1,0,0
2014-10-20 00:00:00,1234.477,1248.488,1234.468,1245.548,1,0,0
2014-10-21 00:00:00,1245.567,1255.06,1245.241,1248.436,1,0,0
2014-10-22 00:00:00,1248.426,1249.228,1240.381,1242.397,1,0,0
2014-10-23 00:00:00,1242.392,1244.473,1226.204,1231.291,1,0,0
2014-10-24 00:00:00,1231.275,1234.055,1228.766,1230.734,1,0,0
2014-10-26 00:00:00,1228.114,1228.328,1227.269,1227.868,1,0,0
2014-10-27 00:00:00,1227.895,1231.85,1225.198,1226.036,1,0,0
2014-10-28 00:00:00,1226.032,1235.328,1222.39,1228.847,1,0,0
2014-10-29 00:00:00,1228.883,1230.409,1208.232,1212.43,1,0,0
2014-10-30 00:00:00,1212.435,1215.471,1195.851,1200.048,1,0,0
2014-10-31 00:00:00,1200.049,1202.587,1161.127,1171.73,1,0,0
2014-11-02 00:00:00,1170.916,1170.989,1163.409,1166.219,1,0,0
2014-11-03 00:00:00,1166.205,1173.719,1161.531,1165.063,1,0,0
2014-11-04 00:00:00,1165.057,1174.805,1163.793,1168.803,1,0,0
2014-11-05 00:00:00,1168.798,1169.208,1137.665,1143.333,1,0,0
2014-11-06 00:00:00,1143.343,1149.4,1138.042,1140.4,1,0,0
2014-11-07 00:00:00,1140.384,1178.514,1131.425,1177.748,1,0,0
2014-11-09 00:00:00,1177.516,1177.545,1169.826,1170.371,1,0,0
2014-11-10 00:00:00,1170.351,1177.08,1147.197,1155.188,1,0,0
2014-11-11 00:00:00,1155.194,1173.086,1146.019,1161.657,1,0,0
2014-11-12 00:00:00,1161.637,1169.902,1157.212,1158.689,1,0,0
2014-11-13 00:00:00,1158.732,1167.796,1153.857,1160.72,1,0,0
2014-11-14 00:00:00,1160.703,1193.443,1146.779,1188.428,1,0,0
2014-11-16 00:00:00,1186.726,1187.49,1182.011,1182.011,1,0,0
2014-11-17 00:00:00,1182.05,1194.037,1181.391,1186.116,1,0,0
2014-11-18 00:00:00,1186.107,1204.397,1183.293,1194.892,1,0,0
2014-11-19 00:00:00,1194.913,1202.096,1175.07,1181.97,1,0,0
2014-11-20 00:00:00,1181.933,1196.988,1176.691,1192.99,1,0,0
2014-11-21 00:00:00,1192.992,1207.6,1187.146,1201.19,1,0,0
2014-11-23 00:00:00,1200.965,1204.05,1200.296,1201.425,1,0,0
2014-11-24 00:00:00,1201.403,1203.512,1192.68,1196.963,1,0,0
2014-11-25 00:00:00,1197.004,1202.761,1190.306,1201.144,1,0,0
2014-11-26 00:00:00,1201.165,1201.486,1194.889,1197.469,1,0,0
2014-11-27 00:00:00,1197.481,1199.488,1185.573,1189.337,1,0,0
2014-11-28 00:00:00,1189.318,1190.691,1165.163,1167.063,1,0,0
2014-11-30 00:00:00,1158.327,1159.844,1142.627,1150.723,1,0,0
2014-12-01 00:00:00,1150.674,1220.862,1146.601,1205.79,1,0,0
2014-12-02 00:00:00,1205.785,1210.46,1191.878,1197.689,1,0,0
2014-12-03 00:00:00,1197.661,1214.8,1194.396,1207.915,1,0,0
2014-12-04 00:00:00,1207.916,1213.177,1201.131,1204.131,1,0,0
2014-12-05 00:00:00,1204.158,1207.363,1185.957,1191.998,1,0,0
2014-12-07 00:00:00,1190.466,1190.755,1187.021,1189.177,1,0,0
2014-12-08 00:00:00,1189.113,1208.728,1188.481,1202.934,1,0,0
2014-12-09 00:00:00,1202.882,1238.017,1199.259,1229.024,1,0,0
2014-12-10 00:00:00,1229.023,1238.095,1224.515,1229.472,1,0,0
2014-12-11 00:00:00,1229.452,1232.51,1215.826,1226.377,1,0,0
2014-12-12 00:00:00,1226.399,1227.238,1214.393,1222.247,1,0,0
2014-12-14 00:00:00,1222.039,1223.999,1220.778,1221.735,1,0,0
2014-12-15 00:00:00,1221.729,1223.946,1190.617,1198.45,1,0,0
2014-12-16 00:00:00,1198.45,1223.245,1187.314,1197.529,1,0,0
2014-12-17 00:00:00,1197.519,1202.672,1183.698,1190.288,1,0,0
2014-12-18 00:00:00,1190.162,1213.65,1189.083,1196.546,1,0,0
2014-12-19 00:00:00,1196.525,1201.097,1193.593,1195.503,1,0,0
2014-12-21 00:00:00,1195.427,1195.532,1193.669,1195.425,1,0,0
2014-12-22 00:00:00,1195.422,1203.113,1170.62,1173.711,1,0,0
2014-12-23 00:00:00,1173.756,1184.728,1172.521,1178.186,1,0,0
2014-12-24 00:00:00,1178.181,1180.989,1172.699,1174.917,1,0,0
2014-12-25 00:00:00,1174.354,1178.847,1174.354,1176.754,1,0,0
2014-12-26 00:00:00,1175.308,1198.923,1174.574,1195.514,1,0,0
2014-12-28 00:00:00,1194.789,1196.195,1193.801,1193.801,1,0,0
2014-12-29 00:00:00,1193.774,1197.235,1178.743,1181.613,1,0,0
2014-12-30 00:00:00,1181.617,1210.372,1180.579,1199.301,1,0,0
2014-12-31 00:00:00,1199.305,1203.631,1179.44,1184.046,1,0,0
2015-01-01 00:00:00,1183.09,1187.38,1183.09,1186.726,1,0,0
2015-01-02 00:00:00,1184.766,1194.722,1167.226,1188.411,1,0,0
2015-01-04 00:00:00,1188.115,1188.356,1177.256,1183.744,1,0,0
2015-01-05 00:00:00,1183.795,1207.267,1182.795,1203.188,1,0,0
2015-01-06 00:00:00,1203.174,1222.821,1201.538,1215.996,1,0,0
2015-01-07 00:00:00,1216.116,1218.42,1208.929,1212.244,1,0,0
2015-01-08 00:00:00,1212.248,1216.24,1204.709,1208.009,1,0,0
2015-01-09 00:00:00,1208.007,1223.861,1207.179,1222.998,1,0,0
2015-01-11 00:00:00,1223.055,1226.198,1222.708,1225.442,1,0,0
2015-01-12 00:00:00,1225.459,1235.757,1217.463,1231.231,1,0,0
2015-01-13 00:00:00,1231.222,1243.981,1227.214,1232.893,1,0,0
2015-01-14 00:00:00,1232.902,1244.179,1225.006,1230.741,1,0,0
2015-01-15 00:00:00,1230.76,1266.53,1225.919,1261.762,1,0,0
2015-01-16 00:00:00,1261.775,1281.807,1254.919,1280.287,1,0,0
2015-01-18 00:00:00,1280.045,1281.353,1275.286,1278.426,1,0,0
2015-01-19 00:00:00,1278.485,1278.946,1272.009,1275.341,1,0,0
2015-01-20 00:00:00,1275.337,1296.911,1273.918,1291.915,1,0,0
2015-01-21 00:00:00,1291.927,1304.819,1284.638,1291.666,1,0,0
2015-01-22 00:00:00,1291.663,1307.178,1279.407,1300.763,1,0,0
2015-01-23 00:00:00,1300.767,1301.713,1284.3,1294.084,1,0,0
2015-01-25 00:00:00,1293.783,1297.796,1289.908,1296.816,1,0,0
2015-01-26 00:00:00,1296.806,1298.97,1275.756,1279.763,1,0,0
2015-01-27 00:00:00,1279.755,1297.414,1272.178,1293.28,1,0,0
2015-01-28 00:00:00,1293.277,1293.528,1279.698,1284.85,1,0,0
2015-01-29 00:00:00,1284.858,1285.724,1251.874,1260.596,1,0,0
2015-01-30 00:00:00,1260.6,1284.507,1257.034,1283.266,1,0,0
2015-02-01 00:00:00,1281.812,1282.481,1279.374,1280.555,1,0,0
2015-02-02 00:00:00,1280.565,1283.189,1266.273,1274.492,1,0,0
2015-02-03 00:00:00,1274.498,1285.538,1255.371,1261.364,1,0,0
2015-02-04 00:00:00,1261.373,1273.791,1256.579,1272.308,1,0,0
2015-02-05 00:00:00,1272.309,1273.586,1256.251,1265.254,1,0,0
2015-02-06 00:00:00,1265.245,1268.617,1228.355,1232.828,1,0,0
2015-02-08 00:00:00,1236.036,1238.686,1234.162,1237.816,1,0,0
2015-02-09 00:00:00,1237.834,1243.443,1235.009,1238.564,1,0,0
2015-02-10 00:00:00,1238.57,1245.716,1230.909,1233.345,1,0,0
2015-02-11 00:00:00,1233.347,1238.57,1216.653,1220.396,1,0,0
2015-02-12 00:00:00,1220.406,1232.332,1219.014,1223.498,1,0,0
2015-02-13 00:00:00,1223.49,1234.762,1222.789,1229.425,1,0,0
2015-02-15 00:00:00,1227.513,1229.305,1227.47,1228.863,1,0,0
2015-02-16 00:00:00,1228.863,1236.44,1228.619,1231.787,1,0,0
2015-02-17 00:00:00,1231.767,1233.762,1203.681,1209.283,1,0,0
2015-02-18 00:00:00,1209.277,1214.217,1197.533,1212.996,1,0,0
2015-02-19 00:00:00,1212.997,1222.871,1205.355,1208.786,1,0,0
2015-02-20 00:00:00,1208.752,1214.938,1198.239,1201.662,1,0,0
2015-02-22 00:00:00,1203.335,1203.446,1200.652,1202.228,1,0,0
2015-02-23 00:00:00,1202.23,1210.116,1189.176,1202.993,1,0,0
2015-02-24 00:00:00,1202.989,1204.825,1190.457,1204.79,1,0,0
2015-02-25 00:00:00,1204.797,1211.72,1200.986,1205.454,1,0,0
2015-02-26 00:00:00,1205.418,1219.828,1203.519,1209.988,1,0,0
2015-02-27 00:00:00,1209.997,1219.132,1204.373,1212.857,1,0,0
2015-03-01 00:00:00,1213.676,1215.257,1212.404,1213.943,1,0,0
2015-03-02 00:00:00,1213.919,1223.072,1204.498,1206.765,1,0,0
2015-03-03 00:00:00,1206.773,1214.554,1195.222,1204.517,1,0,0
2015-03-04 00:00:00,1204.496,1208.832,1198.105,1202.03,1,0,0
2015-03-05 00:00:00,1202.03,1209.231,1196.346,1199.999,1,0,0
