time,open,high,low,close,tick_volume,spread,real_volume
2021-03-30 00:00:00,1711.938,1713.003,1710.813,1712.708,30,200,0
2021-03-30 00:30:00,1712.667,1714.15,1712.399,1713.145,30,200,0
2021-03-30 01:00:00,1713.181,1714.342,1710.228,1710.301,30,200,0
2021-03-30 01:30:00,1710.265,1710.969,1708.728,1710.285,30,200,0
2021-03-30 02:00:00,1710.25,1710.676,1708.402,1708.697,30,200,0
2021-03-30 02:30:00,1708.717,1708.974,1704.437,1706.138,30,200,0
2021-03-30 03:00:00,1706.113,1707.869,1705.855,1706.344,30,200,0
2021-03-30 03:30:00,1706.353,1708.105,1706.353,1707.367,30,200,0
2021-03-30 04:00:00,1707.398,1707.983,1706.113,1706.916,30,200,0
2021-03-30 04:30:00,1706.924,1707.898,1706.193,1707.795,30,200,0
2021-03-30 05:00:00,1707.797,1708.142,1706.323,1707.099,30,200,0
2021-03-30 05:30:00,1707.102,1707.512,1704.576,1705.134,30,200,0
2021-03-30 06:00:00,1705.127,1708.474,1703.367,1706.293,30,200,0
2021-03-30 06:30:00,1706.265,1706.476,1702.15,1703.079,30,200,0
2021-03-30 07:00:00,1703.112,1705.069,1701.149,1701.242,30,200,0
2021-03-30 07:30:00,1701.211,1702.282,1695.28,1697.27,30,200,0
2021-03-30 08:00:00,1697.24,1700.625,1696.131,1699.718,30,200,0
2021-03-30 08:30:00,1699.707,1699.817,1697.6,1697.995,30,200,0
2021-03-30 09:00:00,1698.007,1700.919,1697.149,1698.649,30,200,0
2021-03-30 09:30:00,1698.684,1698.684,1696.062,1696.199,30,200,0
2021-03-30 10:00:00,1696.231,1696.638,1694.525,1696.279,30,200,0
2021-03-30 10:30:00,1696.274,1696.367,1692.886,1693.192,30,200,0
2021-03-30 11:00:00,1693.184,1693.457,1688.32,1689.5,30,200,0
2021-03-30 11:30:00,1689.469,1691.0,1686.111,1688.343,30,200,0
2021-03-30 12:00:00,1688.307,1690.446,1682.838,1683.382,30,200,0
2021-03-30 12:30:00,1683.413,1684.407,1678.392,1683.774,30,200,0
2021-03-30 13:00:00,1683.74,1688.182,1682.307,1685.789,30,200,0
2021-03-30 13:30:00,1685.759,1688.485,1681.605,1688.161,30,200,0
2021-03-30 14:00:00,1688.129,1688.129,1681.938,1686.195,30,200,0
2021-03-30 14:30:00,1686.164,1687.742,1682.055,1684.273,30,200,0
2021-03-30 15:00:00,1684.242,1686.664,1683.477,1683.781,30,200,0
2021-03-30 15:30:00,1683.812,1687.655,1682.897,1686.943,30,200,0
2021-03-30 16:00:00,1686.91,1687.152,1683.772,1684.717,30,200,0
2021-03-30 16:30:00,1684.686,1686.084,1684.232,1685.466,30,200,0
2021-03-30 17:00:00,1685.499,1686.632,1684.989,1685.63,30,200,0
2021-03-30 17:30:00,1685.665,1686.021,1684.056,1684.07,30,200,0
2021-03-30 18:00:00,1684.102,1684.645,1682.131,1682.28,30,200,0
2021-03-30 18:30:00,1682.262,1682.845,1681.611,1681.659,30,200,0
2021-03-30 19:00:00,1681.628,1683.929,1681.57,1683.11,30,200,0
2021-03-30 19:30:00,1683.095,1684.334,1681.958,1682.145,30,200,0
2021-03-30 20:00:00,1682.175,1683.237,1682.175,1683.154,30,200,0
2021-03-30 20:30:00,1683.154,1685.323,1682.901,1684.845,29,200,0
2021-03-30 22:00:00,1684.882,1685.418,1683.224,1684.051,29,200,0
2021-03-30 22:30:00,1684.051,1685.859,1682.807,1683.434,30,200,0
2021-03-30 23:00:00,1683.411,1684.918,1682.971,1684.904,30,200,0
2021-03-30 23:30:00,1684.91,1685.536,1684.133,1685.489,30,200,0
2021-03-31 00:00:00,1685.488,1685.942,1683.686,1684.418,30,200,0
2021-03-31 00:30:00,1684.417,1686.38,1683.493,1684.148,30,200,0
2021-03-31 01:00:00,1684.163,1686.352,1683.183,1683.625,30,200,0
2021-03-31 01:30:00,1683.593,1683.593,1678.638,1682.26,30,200,0
2021-03-31 02:00:00,1682.23,1683.052,1681.019,1681.188,30,200,0
2021-03-31 02:30:00,1681.183,1681.43,1677.835,1678.339,30,200,0
2021-03-31 03:00:00,1678.335,1680.671,1677.919,1679.773,30,200,0
2021-03-31 03:30:00,1679.781,1679.832,1678.52,1679.452,30,200,0
2021-03-31 04:00:00,1679.452,1679.904,1678.583,1679.085,30,200,0
2021-03-31 04:30:00,1679.088,1680.414,1679.048,1679.376,30,200,0
2021-03-31 05:00:00,1679.377,1680.587,1678.573,1680.587,30,200,0
2021-03-31 05:30:00,1680.593,1683.756,1680.398,1683.689,30,200,0
2021-03-31 06:00:00,1683.721,1685.172,1681.806,1684.852,30,200,0
2021-03-31 06:30:00,1684.882,1688.743,1684.765,1686.402,30,200,0
2021-03-31 07:00:00,1686.432,1688.062,1685.163,1686.514,30,200,0
2021-03-31 07:30:00,1686.503,1686.503,1683.769,1684.071,30,200,0
2021-03-31 08:00:00,1684.047,1685.665,1682.604,1685.027,30,200,0
2021-03-31 08:30:00,1685.041,1686.888,1682.602,1685.974,30,200,0
2021-03-31 09:00:00,1685.944,1686.009,1684.735,1685.2,30,200,0
2021-03-31 09:30:00,1685.192,1686.836,1685.074,1685.744,30,200,0
2021-03-31 10:00:00,1685.757,1687.153,1685.38,1687.147,30,200,0
2021-03-31 10:30:00,1687.141,1689.046,1687.081,1687.11,30,200,0
2021-03-31 11:00:00,1687.107,1688.701,1685.836,1686.636,30,200,0
2021-03-31 11:30:00,1686.645,1687.065,1684.478,1684.821,30,200,0
2021-03-31 12:00:00,1684.852,1687.143,1682.307,1684.665,30,200,0
2021-03-31 12:30:00,1684.657,1689.54,1684.293,1687.413,30,200,0
2021-03-31 13:00:00,1687.447,1688.554,1686.848,1687.445,30,200,0
2021-03-31 13:30:00,1687.447,1697.951,1687.345,1697.232,30,200,0
2021-03-31 14:00:00,1697.263,1699.245,1693.744,1696.895,30,200,0
2021-03-31 14:30:00,1696.932,1706.163,1696.171,1703.966,30,200,0
2021-03-31 15:00:00,1703.934,1705.39,1701.831,1704.363,30,200,0
2021-03-31 15:30:00,1704.393,1708.667,1702.97,1708.105,30,200,0
2021-03-31 16:00:00,1708.136,1710.593,1707.216,1708.557,30,200,0
2021-03-31 16:30:00,1708.594,1712.311,1708.594,1711.896,30,200,0
2021-03-31 17:00:00,1711.864,1715.214,1711.806,1714.265,30,200,0
2021-03-31 17:30:00,1714.218,1714.616,1710.592,1710.773,30,200,0
2021-03-31 18:00:00,1710.796,1710.997,1708.636,1710.97,30,200,0
2021-03-31 18:30:00,1710.961,1711.091,1707.216,1707.888,30,200,0
2021-03-31 19:00:00,1707.857,1709.294,1707.271,1707.271,30,200,0
2021-03-31 19:30:00,1707.246,1708.303,1706.446,1707.888,30,200,0
2021-03-31 20:00:00,1707.858,1708.115,1705.916,1707.392,30,200,0
2021-03-31 20:30:00,1707.422,1708.402,1706.691,1707.335,29,200,0
2021-03-31 22:00:00,1707.601,1707.817,1706.83,1707.607,29,200,0
2021-03-31 22:30:00,1707.609,1708.694,1706.93,1707.808,30,200,0
2021-03-31 23:00:00,1707.8,1709.083,1707.308,1708.235,30,200,0
2021-03-31 23:30:00,1708.231,1709.027,1707.252,1707.403,30,200,0
2021-04-01 00:00:00,1707.405,1708.126,1705.971,1706.586,30,200,0
2021-04-01 00:30:00,1706.586,1707.893,1705.815,1706.885,30,200,0
2021-04-01 01:00:00,1706.916,1708.384,1705.761,1708.2,30,200,0
2021-04-01 01:30:00,1708.23,1710.855,1707.314,1710.649,30,200,0
2021-04-01 02:00:00,1710.663,1711.885,1709.192,1709.352,30,200,0
2021-04-01 02:30:00,1709.318,1712.144,1709.282,1712.085,30,200,0
2021-04-01 03:00:00,1712.118,1713.762,1711.98,1713.468,30,200,0
2021-04-01 03:30:00,1713.499,1714.12,1712.685,1712.804,30,200,0
2021-04-01 04:00:00,1712.804,1713.227,1711.508,1712.063,30,200,0
2021-04-01 04:30:00,1712.046,1712.104,1710.699,1711.244,30,200,0
2021-04-01 05:00:00,1711.218,1712.364,1710.235,1711.785,30,200,0
2021-04-01 05:30:00,1711.816,1714.96,1710.074,1714.539,30,200,0
2021-04-01 06:00:00,1714.539,1714.727,1711.736,1712.637,30,200,0
2021-04-01 06:30:00,1712.654,1717.591,1712.557,1715.337,30,200,0
2021-04-01 07:00:00,1715.369,1719.894,1714.691,1718.062,30,200,0
2021-04-01 07:30:00,1718.059,1719.115,1717.488,1718.47,30,200,0
2021-04-01 08:00:00,1718.451,1719.623,1717.851,1718.505,30,200,0
2021-04-01 08:30:00,1718.501,1719.121,1715.566,1716.18,30,200,0
2021-04-01 09:00:00,1716.188,1716.953,1713.077,1713.744,30,200,0
2021-04-01 09:30:00,1713.713,1715.54,1713.651,1714.751,30,200,0
2021-04-01 10:00:00,1714.782,1715.8,1713.8,1715.518,30,200,0
2021-04-01 10:30:00,1715.522,1715.607,1712.981,1713.15,30,200,0
2021-04-01 11:00:00,1713.12,1714.391,1710.412,1713.635,30,200,0
2021-04-01 11:30:00,1713.671,1717.336,1712.766,1716.922,30,200,0
2021-04-01 12:00:00,1716.96,1718.949,1715.541,1716.228,30,200,0
2021-04-01 12:30:00,1716.213,1720.061,1715.9,1718.785,30,200,0
2021-04-01 13:00:00,1718.817,1725.293,1718.817,1724.322,30,200,0
2021-04-01 13:30:00,1724.354,1728.114,1722.607,1724.692,30,200,0
2021-04-01 14:00:00,1724.644,1726.996,1721.431,1726.307,30,200,0
2021-04-01 14:30:00,1726.337,1729.302,1725.53,1728.683,30,200,0
2021-04-01 15:00:00,1728.648,1730.072,1727.596,1727.845,30,200,0
2021-04-01 15:30:00,1727.848,1730.071,1727.659,1728.324,30,200,0
2021-04-01 16:00:00,1728.292,1728.292,1725.218,1726.437,30,200,0
2021-04-01 16:30:00,1726.47,1727.096,1725.278,1725.908,30,200,0
2021-04-01 17:00:00,1725.911,1727.95,1725.63,1727.417,30,200,0
2021-04-01 17:30:00,1727.448,1729.674,1726.955,1728.1,30,200,0
2021-04-01 18:00:00,1728.066,1728.305,1726.604,1727.656,30,200,0
2021-04-01 18:30:00,1727.622,1727.662,1726.274,1726.629,30,200,0
2021-04-01 19:00:00,1726.661,1728.416,1726.314,1728.379,30,200,0
2021-04-01 19:30:00,1728.41,1730.092,1727.995,1728.99,30,200,0
2021-04-01 20:00:00,1728.959,1729.452,1728.047,1729.452,30,200,0
2021-04-01 20:30:00,1729.418,1730.545,1728.59,1729.75,29,200,0
2021-04-04 00:00:00,1728.462,1729.917,1726.908,1728.011,5568,0,0
2021-04-04 22:00:00,1728.462,1729.587,1727.604,1729.135,25,200,0
2021-04-04 22:30:00,1729.104,1729.917,1727.933,1728.264,30,200,0
2021-04-04 23:00:00,1728.326,1729.362,1727.861,1729.03,30,200,0
2021-04-04 23:30:00,1729.041,1729.54,1726.908,1728.011,30,200,0
2021-04-05 00:00:00,1727.974,1728.454,1726.591,1727.515,30,200,0
2021-04-05 00:30:00,1727.522,1728.422,1726.85,1727.897,30,200,0
2021-04-05 01:00:00,1727.87,1729.839,1727.806,1729.336,30,200,0
2021-04-05 01:30:00,1729.303,1729.497,1727.701,1727.791,30,200,0
2021-04-05 02:00:00,1727.762,1728.574,1725.909,1725.998,30,200,0
2021-04-05 02:30:00,1725.965,1726.146,1724.474,1725.341,30,200,0
2021-04-05 03:00:00,1725.341,1725.961,1725.261,1725.51,30,200,0
2021-04-05 03:30:00,1725.51,1725.834,1724.385,1724.889,30,200,0
2021-04-05 04:00:00,1724.904,1724.999,1723.636,1724.333,30,200,0
2021-04-05 04:30:00,1724.311,1724.73,1723.881,1724.509,30,200,0
2021-04-05 05:00:00,1724.532,1725.49,1724.232,1725.49,30,200,0
2021-04-05 05:30:00,1725.491,1725.491,1722.214,1722.511,30,200,0
2021-04-05 06:00:00,1722.479,1725.648,1721.285,1725.403,30,200,0
2021-04-05 06:30:00,1725.397,1726.457,1725.053,1726.098,30,200,0
2021-04-05 07:00:00,1726.101,1728.018,1724.75,1726.625,30,200,0
2021-04-05 07:30:00,1726.628,1727.908,1725.022,1726.549,30,200,0
2021-04-05 08:00:00,1726.518,1728.253,1726.072,1727.775,30,200,0
2021-04-05 08:30:00,1727.774,1728.495,1725.031,1725.425,30,200,0
2021-04-05 09:00:00,1725.395,1725.759,1724.518,1724.572,30,200,0
2021-04-05 09:30:00,1724.572,1726.071,1724.512,1725.684,30,200,0
2021-04-05 10:00:00,1725.683,1726.078,1723.209,1725.167,30,200,0
2021-04-05 10:30:00,1725.159,1725.313,1723.424,1724.235,30,200,0
2021-04-05 11:00:00,1724.228,1726.978,1724.228,1726.75,30,200,0
2021-04-05 11:30:00,1726.75,1727.421,1724.478,1724.868,30,200,0
2021-04-05 12:00:00,1724.901,1728.128,1721.838,1727.684,30,200,0
2021-04-05 12:30:00,1727.638,1729.673,1723.096,1723.185,30,200,0
2021-04-05 13:00:00,1723.218,1725.206,1722.365,1724.388,30,200,0
2021-04-05 13:30:00,1724.423,1727.646,1722.434,1727.182,30,200,0
2021-04-05 14:00:00,1727.148,1729.856,1725.79,1728.981,30,200,0
2021-04-05 14:30:00,1728.998,1729.625,1726.062,1728.908,30,200,0
2021-04-05 15:00:00,1728.939,1732.9,1725.527,1731.745,30,200,0
2021-04-05 15:30:00,1731.76,1733.491,1730.331,1730.414,30,200,0
2021-04-05 16:00:00,1730.384,1730.617,1728.683,1729.411,30,200,0
2021-04-05 16:30:00,1729.431,1729.779,1727.912,1728.069,30,200,0
2021-04-05 17:00:00,1728.037,1728.419,1727.044,1727.744,30,200,0
2021-04-05 17:30:00,1727.778,1727.846,1725.217,1725.323,30,200,0
2021-04-05 18:00:00,1725.288,1727.123,1724.963,1726.106,30,200,0
2021-04-05 18:30:00,1726.106,1727.951,1725.499,1725.862,30,200,0
2021-04-05 19:00:00,1725.832,1728.439,1725.832,1727.661,30,200,0
2021-04-05 19:30:00,1727.621,1728.262,1726.689,1728.052,30,200,0
2021-04-05 20:00:00,1728.084,1728.282,1727.543,1727.777,30,200,0
2021-04-05 20:30:00,1727.767,1728.538,1727.353,1728.175,29,200,0
2021-04-05 22:00:00,1728.275,1728.882,1727.425,1727.866,29,200,0
2021-04-05 22:30:00,1727.863,1728.805,1727.218,1727.255,30,200,0
2021-04-05 23:00:00,1727.25,1729.228,1727.228,1729.025,30,200,0
2021-04-05 23:30:00,1729.022,1729.531,1728.219,1729.367,30,200,0
2021-04-06 00:00:00,1729.367,1730.837,1729.077,1729.581,30,200,0
2021-04-06 00:30:00,1729.582,1730.244,1727.537,1729.101,30,200,0
2021-04-06 01:00:00,1729.129,1734.514,1728.406,1734.426,30,200,0
2021-04-06 01:30:00,1734.423,1735.31,1733.219,1734.258,30,200,0
2021-04-06 02:00:00,1734.265,1734.502,1733.067,1733.626,30,200,0
2021-04-06 02:30:00,1733.625,1734.888,1733.521,1734.442,30,200,0
2021-04-06 03:00:00,1734.441,1734.6,1732.976,1733.03,30,200,0
2021-04-06 03:30:00,1733.065,1733.639,1732.558,1733.486,30,200,0
2021-04-06 04:00:00,1733.504,1734.261,1733.229,1733.928,30,200,0
2021-04-06 04:30:00,1733.959,1736.013,1733.861,1735.719,30,200,0
2021-04-06 05:00:00,1735.717,1736.099,1734.985,1735.4,30,200,0
2021-04-06 05:30:00,1735.37,1737.611,1735.354,1737.511,30,200,0
2021-04-06 06:00:00,1737.541,1738.595,1735.184,1736.302,30,200,0
2021-04-06 06:30:00,1736.29,1736.29,1729.519,1729.995,30,200,0
2021-04-06 07:00:00,1729.963,1731.682,1727.555,1730.767,30,200,0
2021-04-06 07:30:00,1730.75,1733.428,1729.97,1733.428,30,200,0
2021-04-06 08:00:00,1733.399,1734.312,1730.803,1730.881,30,200,0
2021-04-06 08:30:00,1730.877,1734.356,1729.491,1732.573,30,200,0
2021-04-06 09:00:00,1732.561,1733.617,1730.78,1730.78,30,200,0
2021-04-06 09:30:00,1730.767,1732.104,1730.311,1732.035,30,200,0
2021-04-06 10:00:00,1731.992,1732.733,1731.04,1731.727,30,200,0
2021-04-06 10:30:00,1731.731,1733.005,1731.047,1732.806,30,200,0
2021-04-06 11:00:00,1732.774,1735.229,1732.492,1734.859,30,200,0
2021-04-06 11:30:00,1734.89,1736.925,1733.685,1736.243,30,200,0
2021-04-06 12:00:00,1736.276,1738.234,1734.118,1736.133,30,200,0
2021-04-06 12:30:00,1736.165,1738.982,1735.041,1735.808,30,200,0
2021-04-06 13:00:00,1735.808,1739.055,1734.102,1737.57,30,200,0
2021-04-06 13:30:00,1737.618,1741.99,1737.125,1740.623,30,200,0
2021-04-06 14:00:00,1740.593,1744.207,1739.66,1739.913,30,200,0
2021-04-06 14:30:00,1739.88,1744.446,1739.88,1743.457,30,200,0
2021-04-06 15:00:00,1743.424,1745.231,1742.168,1744.958,30,200,0
2021-04-06 15:30:00,1744.989,1745.434,1743.522,1745.175,30,200,0
2021-04-06 16:00:00,1745.176,1745.337,1743.143,1743.888,30,200,0
2021-04-06 16:30:00,1743.889,1744.411,1742.559,1743.132,30,200,0
2021-04-06 17:00:00,1743.167,1743.476,1739.925,1741.838,30,200,0
2021-04-06 17:30:00,1741.841,1743.77,1741.682,1743.77,30,200,0
2021-04-06 18:00:00,1743.74,1744.205,1742.614,1743.467,30,200,0
2021-04-06 18:30:00,1743.484,1744.278,1742.353,1743.335,30,200,0
2021-04-06 19:00:00,1743.34,1744.385,1741.753,1742.066,30,200,0
2021-04-06 19:30:00,1742.068,1742.519,1741.045,1742.519,30,200,0
2021-04-06 20:00:00,1742.55,1743.907,1742.164,1743.837,30,200,0
2021-04-06 20:30:00,1743.841,1744.123,1742.864,1743.318,29,200,0
2021-04-06 22:00:00,1742.757,1743.973,1742.546,1743.958,29,200,0
2021-04-06 22:30:00,1743.968,1744.296,1742.98,1742.992,30,200,0
2021-04-06 23:00:00,1742.99,1743.477,1742.442,1742.932,30,200,0
2021-04-06 23:30:00,1742.93,1743.792,1742.737,1743.252,30,200,0
2021-04-07 00:00:00,1743.217,1743.332,1741.461,1741.845,30,200,0
2021-04-07 00:30:00,1741.85,1742.33,1740.562,1741.043,30,200,0
2021-04-07 01:00:00,1741.042,1741.688,1738.873,1739.215,30,200,0
2021-04-07 01:30:00,1739.237,1739.676,1737.096,1737.203,30,200,0
2021-04-07 02:00:00,1737.204,1738.546,1736.328,1736.867,30,200,0
2021-04-07 02:30:00,1736.835,1738.325,1735.805,1736.276,30,200,0
2021-04-07 03:00:00,1736.245,1737.586,1736.225,1737.573,30,200,0
2021-04-07 03:30:00,1737.542,1738.353,1737.47,1738.217,30,200,0
2021-04-07 04:00:00,1738.224,1738.91,1738.115,1738.441,30,200,0
2021-04-07 04:30:00,1738.406,1739.074,1738.32,1739.044,30,200,0
2021-04-07 05:00:00,1739.009,1739.153,1738.116,1738.312,30,200,0
2021-04-07 05:30:00,1738.311,1738.943,1736.999,1737.688,30,200,0
2021-04-07 06:00:00,1737.718,1739.728,1736.196,1739.613,30,200,0
2021-04-07 06:30:00,1739.58,1742.284,1739.018,1741.267,30,200,0
2021-04-07 07:00:00,1741.298,1741.914,1739.377,1740.168,30,200,0
2021-04-07 07:30:00,1740.136,1741.601,1739.521,1740.978,30,200,0
2021-04-07 08:00:00,1740.946,1741.127,1736.447,1737.419,30,200,0
2021-04-07 08:30:00,1737.451,1739.238,1737.415,1737.935,30,200,0
2021-04-07 09:00:00,1737.932,1738.318,1736.487,1737.048,30,200,0
2021-04-07 09:30:00,1737.053,1737.844,1736.179,1737.707,30,200,0
2021-04-07 10:00:00,1737.717,1739.203,1736.333,1736.372,30,200,0
2021-04-07 10:30:00,1736.341,1738.551,1735.717,1738.214,30,200,0
2021-04-07 11:00:00,1738.182,1738.27,1733.727,1733.91,30,200,0
2021-04-07 11:30:00,1733.942,1736.113,1733.814,1734.516,30,200,0
2021-04-07 12:00:00,1734.554,1735.407,1730.607,1734.647,30,200,0
2021-04-07 12:30:00,1734.643,1738.906,1734.604,1737.911,30,200,0
2021-04-07 13:00:00,1737.879,1738.415,1735.283,1738.058,30,200,0
2021-04-07 13:30:00,1738.094,1740.067,1734.566,1739.924,30,200,0
2021-04-07 14:00:00,1739.961,1741.578,1737.105,1740.27,30,200,0
2021-04-07 14:30:00,1740.3,1742.049,1738.215,1741.115,30,200,0
2021-04-07 15:00:00,1741.081,1743.129,1739.691,1740.497,30,200,0
2021-04-07 15:30:00,1740.53,1741.398,1738.793,1741.374,30,200,0
2021-04-07 16:00:00,1741.385,1741.58,1740.228,1740.771,30,200,0
2021-04-07 16:30:00,1740.741,1741.301,1739.937,1740.452,30,200,0
2021-04-07 17:00:00,1740.42,1741.952,1739.902,1740.622,30,200,0
2021-04-07 17:30:00,1740.591,1740.591,1739.159,1740.32,30,200,0
